seed,field_reps,train_noise,include_allc,eval_noise,evaluation_set,opponent,match_seed,score_per_turn,opponent_score_per_turn,cooperation,opponent_cooperation,mutual_cooperation
2,1,0.0,False,0.0,common_field,Joss (0.9),2000000000057,2.3,2.8,0.7375,0.6375,0.5125
2,1,0.0,False,0.0,common_field,Joss (0.9),2000000000058,2.3625,2.925,0.8,0.6875,0.5875
2,1,0.0,False,0.0,common_field,Joss (0.9),2000000000059,2.175,2.4875,0.6,0.5375,0.375
2,1,0.0,False,0.0,common_field,Random (0.5),2000000000040,1.8875,2.7625,0.6125,0.4375,0.25
2,1,0.0,False,0.0,common_field,Random (0.5),2000000000041,2.1875,2.875,0.6875,0.55,0.325
2,1,0.0,False,0.0,common_field,Random (0.5),2000000000042,1.9125,2.975,0.7125,0.5,0.375
2,1,0.0,False,0.0,common_field,Random (0.5),2000000000043,2.2,2.825,0.7125,0.5875,0.4375
2,1,0.0,False,0.0,common_field,Random (0.5),2000000000044,1.7625,3.3875,0.8125,0.4875,0.375
2,1,0.0,False,0.0,common_field,Random (0.5),2000000000045,1.9375,3.0,0.7125,0.5,0.35
2,1,0.0,False,0.0,common_field,Random (0.5),2000000000046,2.0875,3.025,0.7375,0.55,0.375
2,1,0.0,False,0.0,common_field,Random (0.5),2000000000047,1.7375,3.05,0.6875,0.425,0.275
2,1,0.0,False,0.0,common_field,Random (0.5),2000000000048,1.9375,2.875,0.6625,0.475,0.3
2,1,0.0,False,0.0,common_field,Random (0.5),2000000000049,1.8,2.8625,0.6375,0.425,0.2625
2,1,0.0,False,0.0,common_field,Random (0.5),2000000000050,2.2875,2.6625,0.6625,0.5875,0.4
2,1,0.0,False,0.0,common_field,Random (0.5),2000000000051,2.1375,3.075,0.775,0.5875,0.4375
2,1,0.0,False,0.0,common_field,Random (0.5),2000000000052,2.0125,3.1375,0.7875,0.5625,0.45
2,1,0.0,False,0.0,common_field,Random (0.5),2000000000053,2.025,3.025,0.7375,0.5375,0.3875
2,1,0.0,False,0.0,common_field,Random (0.5),2000000000054,1.9125,3.1,0.775,0.5375,0.4625
2,1,0.0,False,0.0,common_field,Random (0.5),2000000000055,2.1,2.975,0.75,0.575,0.45
2,1,0.0,False,0.0,common_field,Random (0.5),2000000000056,1.8375,2.775,0.6375,0.45,0.325
2,1,0.0,False,0.0,common_field,Random (0.5),2000000000057,1.95,2.7,0.625,0.475,0.325
2,1,0.0,False,0.0,common_field,Random (0.5),2000000000058,1.7875,2.975,0.6875,0.45,0.325
2,1,0.0,False,0.0,common_field,Random (0.5),2000000000059,1.9875,2.7375,0.625,0.475,0.2875
2,1,0.0,False,0.0,common_field,Tester,2000000000040,0.6875,2.375,0.35,0.0125,0.0125
2,1,0.0,False,0.0,common_field,Tester,2000000000041,0.625,2.625,0.4125,0.0125,0.0125
2,1,0.0,False,0.0,common_field,Tester,2000000000042,0.5375,3.0375,0.5125,0.0125,0.0
2,1,0.0,False,0.0,common_field,Tester,2000000000043,0.6125,2.675,0.425,0.0125,0.0125
2,1,0.0,False,0.0,common_field,Tester,2000000000044,0.525,3.025,0.5125,0.0125,0.0125
2,1,0.0,False,0.0,common_field,Tester,2000000000045,0.5625,2.875,0.475,0.0125,0.0125
2,1,0.0,False,0.0,common_field,Tester,2000000000046,0.6375,2.6375,0.4125,0.0125,0.0
2,1,0.0,False,0.0,common_field,Tester,2000000000047,0.5125,3.075,0.525,0.0125,0.0125
2,1,0.0,False,0.0,common_field,Tester,2000000000048,0.6375,2.575,0.4,0.0125,0.0125
2,1,0.0,False,0.0,common_field,Tester,2000000000049,0.6125,2.675,0.425,0.0125,0.0125
2,1,0.0,False,0.0,common_field,Tester,2000000000050,0.6625,2.475,0.375,0.0125,0.0125
2,1,0.0,False,0.0,common_field,Tester,2000000000051,0.4375,3.375,0.6,0.0125,0.0125
2,1,0.0,False,0.0,common_field,Tester,2000000000052,0.5625,2.875,0.475,0.0125,0.0125
2,1,0.0,False,0.0,common_field,Tester,2000000000053,0.525,3.025,0.5125,0.0125,0.0125
2,1,0.0,False,0.0,common_field,Tester,2000000000054,0.5625,2.875,0.475,0.0125,0.0125
2,1,0.0,False,0.0,common_field,Tester,2000000000055,0.5375,2.975,0.5,0.0125,0.0125
2,1,0.0,False,0.0,common_field,Tester,2000000000056,0.5375,3.0375,0.5125,0.0125,0.0
2,1,0.0,False,0.0,common_field,Tester,2000000000057,2.9125,2.85,0.9,0.9125,0.8375
2,1,0.0,False,0.0,common_field,Tester,2000000000058,0.6125,2.7375,0.4375,0.0125,0.0
2,1,0.0,False,0.0,common_field,Tester,2000000000059,0.6375,2.575,0.4,0.0125,0.0125
2,1,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000040,3.0,3.0,1.0,1.0,1.0
2,1,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000041,2.9625,2.9625,0.975,0.975,0.9625
2,1,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000042,2.925,2.9875,0.975,0.9625,0.95
2,1,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000043,2.8125,2.9375,0.925,0.9,0.8625
2,1,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000044,2.625,3.0625,0.925,0.8375,0.8
2,1,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000045,2.925,2.9875,0.975,0.9625,0.95
2,1,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000046,2.8125,3.0625,0.975,0.925,0.9125
2,1,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000047,2.7,2.95,0.9,0.85,0.8
2,1,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000048,2.8125,3.0,0.95,0.9125,0.8875
2,1,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000049,3.0,3.0,1.0,1.0,1.0
2,1,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000050,2.8,2.925,0.9125,0.8875,0.8375
2,1,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000051,3.0,3.0,1.0,1.0,1.0
2,1,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000052,2.2125,2.8375,0.725,0.6,0.4625
2,1,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000053,3.0,3.0,1.0,1.0,1.0
2,1,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000054,2.8125,2.9375,0.925,0.9,0.8625
2,1,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000055,3.0,3.0,1.0,1.0,1.0
2,1,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000056,2.6625,2.7875,0.825,0.8,0.7125
2,1,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000057,2.025,2.775,0.65,0.5,0.325
2,1,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000058,2.6625,2.9125,0.875,0.825,0.7625
2,1,0.0,False,0.0,common_field,Pavlov (Win-Stay Lose-Shift),2000000000059,2.8875,2.8875,0.925,0.925,0.8875
2,1,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000040,3.0,3.0,1.0,1.0,1.0
2,1,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000041,3.025,2.9625,0.9875,1.0,0.9875
2,1,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000042,3.025,2.9625,0.9875,1.0,0.9875
2,1,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000043,3.025,2.9625,0.9875,1.0,0.9875
2,1,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000044,3.025,2.9625,0.9875,1.0,0.9875
2,1,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000045,3.025,2.9625,0.9875,1.0,0.9875
2,1,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000046,3.025,2.9625,0.9875,1.0,0.9875
2,1,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000047,3.025,2.9625,0.9875,1.0,0.9875
2,1,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000048,3.05,2.925,0.975,1.0,0.975
2,1,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000049,3.0,3.0,1.0,1.0,1.0
2,1,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000050,3.075,2.8875,0.9625,1.0,0.9625
2,1,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000051,3.0,3.0,1.0,1.0,1.0
2,1,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000052,3.05,2.925,0.975,1.0,0.975
2,1,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000053,3.0,3.0,1.0,1.0,1.0
2,1,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000054,3.025,2.9625,0.9875,1.0,0.9875
2,1,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000055,3.0,3.0,1.0,1.0,1.0
2,1,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000056,3.05,2.925,0.975,1.0,0.975
2,1,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000057,3.1,2.85,0.95,1.0,0.95
2,1,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000058,3.05,2.925,0.975,1.0,0.975
2,1,0.0,False,0.0,ALLC,Memory-1(ALLC),2000000000059,3.125,2.8125,0.9375,1.0,0.9375
2,1,0.0,False,0.0,self,evolved-m1,2000000000040,2.9625,3.025,1.0,0.9875,0.9875
2,1,0.0,False,0.0,self,evolved-m1,2000000000041,2.9875,2.9875,0.9875,0.9875,0.975
2,1,0.0,False,0.0,self,evolved-m1,2000000000042,2.95,3.0125,0.9875,0.975,0.9625
2,1,0.0,False,0.0,self,evolved-m1,2000000000043,2.9375,3.0,0.975,0.9625,0.9375
2,1,0.0,False,0.0,self,evolved-m1,2000000000044,3.0125,2.95,0.975,0.9875,0.9625
2,1,0.0,False,0.0,self,evolved-m1,2000000000045,3.0125,2.95,0.975,0.9875,0.9625
2,1,0.0,False,0.0,self,evolved-m1,2000000000046,2.95,3.0125,0.9875,0.975,0.9625
2,1,0.0,False,0.0,self,evolved-m1,2000000000047,2.975,2.975,0.975,0.975,0.95
2,1,0.0,False,0.0,self,evolved-m1,2000000000048,3.0,2.9375,0.9625,0.975,0.9375
2,1,0.0,False,0.0,self,evolved-m1,2000000000049,2.9125,3.0375,0.9875,0.9625,0.95
2,1,0.0,False,0.0,self,evolved-m1,2000000000050,3.075,2.8875,0.9625,1.0,0.9625
2,1,0.0,False,0.0,self,evolved-m1,2000000000051,2.9375,3.0,0.975,0.9625,0.9375
2,1,0.0,False,0.0,self,evolved-m1,2000000000052,2.9625,2.9625,0.9625,0.9625,0.925
2,1,0.0,False,0.0,self,evolved-m1,2000000000053,2.9625,3.025,1.0,0.9875,0.9875
2,1,0.0,False,0.0,self,evolved-m1,2000000000054,3.025,2.9625,0.9875,1.0,0.9875
2,1,0.0,False,0.0,self,evolved-m1,2000000000055,2.8625,2.925,0.925,0.9125,0.8625
2,1,0.0,False,0.0,self,evolved-m1,2000000000056,2.85,2.725,0.8375,0.8625,0.7625
2,1,0.0,False,0.0,self,evolved-m1,2000000000057,2.9375,2.9375,0.95,0.95,0.9125
2,1,0.0,False,0.0,self,evolved-m1,2000000000058,2.7625,3.0125,0.925,0.875,0.8125
2,1,0.0,False,0.0,self,evolved-m1,2000000000059,3.1,2.725,0.875,0.95,0.825
2,1,0.0,False,0.05,common_field,Tit For Tat,2000000000040,2.825,2.95,0.925,0.9,0.85
2,1,0.0,False,0.05,common_field,Tit For Tat,2000000000041,2.625,2.6875,0.75,0.7375,0.575
2,1,0.0,False,0.05,common_field,Tit For Tat,2000000000042,2.85,2.6625,0.7875,0.825,0.6625
2,1,0.0,False,0.05,common_field,Tit For Tat,2000000000043,2.625,2.8125,0.85,0.8125,0.775
2,1,0.0,False,0.05,common_field,Tit For Tat,2000000000044,2.65,2.8375,0.825,0.7875,0.675
2,1,0.0,False,0.05,common_field,Tit For Tat,2000000000045,2.6875,2.8125,0.825,0.8,0.6875
2,1,0.0,False,0.05,common_field,Tit For Tat,2000000000046,2.75,2.9375,0.8625,0.825,0.6875
2,1,0.0,False,0.05,common_field,Tit For Tat,2000000000047,2.7625,2.95,0.9,0.8625,0.7875
2,1,0.0,False,0.05,common_field,Tit For Tat,2000000000048,2.6125,2.7375,0.7875,0.7625,0.65
2,1,0.0,False,0.05,common_field,Tit For Tat,2000000000049,2.75,2.8125,0.8375,0.825,0.7125
2,1,0.0,False,0.05,common_field,Tit For Tat,2000000000050,2.5375,2.7875,0.775,0.725,0.5875
2,1,0.0,False,0.05,common_field,Tit For Tat,2000000000051,2.675,2.8625,0.85,0.8125,0.725
2,1,0.0,False,0.05,common_field,Tit For Tat,2000000000052,2.6875,2.8125,0.825,0.8,0.6875
2,1,0.0,False,0.05,common_field,Tit For Tat,2000000000053,2.6875,3.0,0.9,0.8375,0.7625
2,1,0.0,False,0.05,common_field,Tit For Tat,2000000000054,2.45,2.8875,0.775,0.6875,0.525
2,1,0.0,False,0.05,common_field,Tit For Tat,2000000000055,2.7375,2.925,0.8875,0.85,0.775
2,1,0.0,False,0.05,common_field,Tit For Tat,2000000000056,2.6375,2.825,0.7875,0.75,0.575
2,1,0.0,False,0.05,common_field,Tit For Tat,2000000000057,2.2625,2.45,0.6125,0.575,0.425
2,1,0.0,False,0.05,common_field,Tit For Tat,2000000000058,2.5125,2.6375,0.725,0.7,0.5625
2,1,0.0,False,0.05,common_field,Tit For Tat,2000000000059,2.5625,2.6875,0.75,0.725,0.5875
2,1,0.0,False,0.05,common_field,Always Defect,2000000000040,0.8375,2.3375,0.35,0.05,0.0125
2,1,0.0,False,0.05,common_field,Always Defect,2000000000041,0.775,2.7125,0.45,0.0625,0.025
2,1,0.0,False,0.05,common_field,Always Defect,2000000000042,0.6,2.975,0.5125,0.0375,0.0375
2,1,0.0,False,0.05,common_field,Always Defect,2000000000043,0.725,2.9125,0.5,0.0625,0.025
2,1,0.0,False,0.05,common_field,Always Defect,2000000000044,0.7125,2.9625,0.5125,0.0625,0.025
2,1,0.0,False,0.05,common_field,Always Defect,2000000000045,0.6625,2.6625,0.425,0.025,0.0125
2,1,0.0,False,0.05,common_field,Always Defect,2000000000046,0.6375,2.95,0.5,0.0375,0.0125
2,1,0.0,False,0.05,common_field,Always Defect,2000000000047,0.6375,2.8875,0.4875,0.0375,0.025
2,1,0.0,False,0.05,common_field,Always Defect,2000000000048,0.7125,2.775,0.4625,0.05,0.025
2,1,0.0,False,0.05,common_field,Always Defect,2000000000049,0.7,2.325,0.3375,0.0125,0.0125
2,1,0.0,False,0.05,common_field,Always Defect,2000000000050,0.8,2.55,0.4125,0.0625,0.0375
2,1,0.0,False,0.05,common_field,Always Defect,2000000000051,0.65,2.9625,0.5125,0.05,0.0375
2,1,0.0,False,0.05,common_field,Always Defect,2000000000052,0.8625,2.7375,0.475,0.1,0.0625
2,1,0.0,False,0.05,common_field,Always Defect,2000000000053,0.6875,3.0625,0.5375,0.0625,0.025
2,1,0.0,False,0.05,common_field,Always Defect,2000000000054,0.65,3.4,0.6375,0.0875,0.0625
2,1,0.0,False,0.05,common_field,Always Defect,2000000000055,0.7125,3.025,0.525,0.0625,0.0125
2,1,0.0,False,0.05,common_field,Always Defect,2000000000056,0.6,3.225,0.575,0.05,0.025
2,1,0.0,False,0.05,common_field,Always Defect,2000000000057,0.75,2.8125,0.475,0.0625,0.025
2,1,0.0,False,0.05,common_field,Always Defect,2000000000058,0.775,2.4,0.3625,0.0375,0.0125
2,1,0.0,False,0.05,common_field,Always Defect,2000000000059,0.7,2.825,0.475,0.05,0.025
2,1,0.0,False,0.05,common_field,Grudger,2000000000040,1.0125,2.325,0.375,0.1125,0.0625
2,1,0.0,False,0.05,common_field,Grudger,2000000000041,0.9,2.775,0.4875,0.1125,0.0625
2,1,0.0,False,0.05,common_field,Grudger,2000000000042,0.65,2.9625,0.5125,0.05,0.0375
2,1,0.0,False,0.05,common_field,Grudger,2000000000043,1.025,2.775,0.5125,0.1625,0.1125
2,1,0.0,False,0.05,common_field,Grudger,2000000000044,0.9,2.9,0.525,0.125,0.075
2,1,0.0,False,0.05,common_field,Grudger,2000000000045,1.125,2.5,0.4625,0.1875,0.1625
2,1,0.0,False,0.05,common_field,Grudger,2000000000046,0.6875,2.9375,0.5,0.05,0.0125
2,1,0.0,False,0.05,common_field,Grudger,2000000000047,1.0625,2.875,0.5625,0.2,0.175
2,1,0.0,False,0.05,common_field,Grudger,2000000000048,1.275,2.8375,0.5875,0.275,0.2375
2,1,0.0,False,0.05,common_field,Grudger,2000000000049,1.125,2.4375,0.45,0.1875,0.175
2,1,0.0,False,0.05,common_field,Grudger,2000000000050,0.8125,2.5625,0.4125,0.0625,0.025
2,1,0.0,False,0.05,common_field,Grudger,2000000000051,0.8125,3.0,0.55,0.1125,0.0875
2,1,0.0,False,0.05,common_field,Grudger,2000000000052,0.9625,2.65,0.4625,0.125,0.075
2,1,0.0,False,0.05,common_field,Grudger,2000000000053,1.2125,3.025,0.625,0.2625,0.2125
2,1,0.0,False,0.05,common_field,Grudger,2000000000054,0.7875,3.35,0.65,0.1375,0.1125
2,1,0.0,False,0.05,common_field,Grudger,2000000000055,1.075,2.95,0.575,0.2,0.15
2,1,0.0,False,0.05,common_field,Grudger,2000000000056,0.6375,3.2625,0.5875,0.0625,0.025
2,1,0.0,False,0.05,common_field,Grudger,2000000000057,0.8,2.8,0.475,0.075,0.025
2,1,0.0,False,0.05,common_field,Grudger,2000000000058,1.2,2.3875,0.4375,0.2,0.1625
2,1,0.0,False,0.05,common_field,Grudger,2000000000059,1.075,2.7625,0.525,0.1875,0.15
2,1,0.0,False,0.05,common_field,Joss (0.9),2000000000040,2.5125,3.0125,0.8625,0.7625,0.675
2,1,0.0,False,0.05,common_field,Joss (0.9),2000000000041,2.3875,2.7,0.7125,0.65,0.5
2,1,0.0,False,0.05,common_field,Joss (0.9),2000000000042,2.4875,2.8,0.7625,0.7,0.55
2,1,0.0,False,0.05,common_field,Joss (0.9),2000000000043,2.35,2.6,0.6625,0.6125,0.4375
2,1,0.0,False,0.05,common_field,Joss (0.9),2000000000044,2.4875,2.8,0.8,0.7375,0.6625
2,1,0.0,False,0.05,common_field,Joss (0.9),2000000000045,2.2875,2.725,0.725,0.6375,0.5375
2,1,0.0,False,0.05,common_field,Joss (0.9),2000000000046,2.5875,2.8375,0.8125,0.7625,0.65
2,1,0.0,False,0.05,common_field,Joss (0.9),2000000000047,2.3625,3.1125,0.85,0.7,0.5875
2,1,0.0,False,0.05,common_field,Joss (0.9),2000000000048,2.175,2.425,0.5625,0.5125,0.3125
2,1,0.0,False,0.05,common_field,Joss (0.9),2000000000049,2.4375,2.8125,0.7625,0.6875,0.55
2,1,0.0,False,0.05,common_field,Joss (0.9),2000000000050,2.4,2.9,0.8125,0.7125,0.6375
2,1,0.0,False,0.05,common_field,Joss (0.9),2000000000051,2.7125,2.9,0.875,0.8375,0.7625
2,1,0.0,False,0.05,common_field,Joss (0.9),2000000000052,2.3875,2.8875,0.775,0.675,0.5375
2,1,0.0,False,0.05,common_field,Joss (0.9),2000000000053,2.6375,3.075,0.9125,0.825,0.75
2,1,0.0,False,0.05,common_field,Joss (0.9),2000000000054,2.4,2.9,0.7625,0.6625,0.4875
2,1,0.0,False,0.05,common_field,Joss (0.9),2000000000055,2.275,2.9625,0.775,0.6375,0.5
2,1,0.0,False,0.05,common_field,Joss (0.9),2000000000056,2.05,3.1125,0.775,0.5625,0.425
2,1,0.0,False,0.05,common_field,Joss (0.9),2000000000057,2.1625,2.6,0.6375,0.55,0.4
2,1,0.0,False,0.05,common_field,Joss (0.9),2000000000058,2.0625,2.6875,0.6375,0.5125,0.35
2,1,0.0,False,0.05,common_field,Joss (0.9),2000000000059,2.5,2.75,0.7625,0.7125,0.5875
2,1,0.0,False,0.05,common_field,Random (0.5),2000000000040,1.9875,2.6125,0.5875,0.4625,0.275
2,1,0.0,False,0.05,common_field,Random (0.5),2000000000041,2.225,2.6,0.6125,0.5375,0.3125
2,1,0.0,False,0.05,common_field,Random (0.5),2000000000042,2.2125,2.5875,0.625,0.55,0.3625
2,1,0.0,False,0.05,common_field,Random (0.5),2000000000043,1.9375,3.0625,0.7375,0.5125,0.375
2,1,0.0,False,0.05,common_field,Random (0.5),2000000000044,1.8625,2.8,0.65,0.4625,0.3375
2,1,0.0,False,0.05,common_field,Random (0.5),2000000000045,2.125,2.75,0.65,0.525,0.325
2,1,0.0,False,0.05,common_field,Random (0.5),2000000000046,2.0875,2.65,0.625,0.5125,0.3375
2,1,0.0,False,0.05,common_field,Random (0.5),2000000000047,1.9125,2.9125,0.675,0.475,0.3125
2,1,0.0,False,0.05,common_field,Random (0.5),2000000000048,2.0625,2.75,0.625,0.4875,0.2625
2,1,0.0,False,0.05,common_field,Random (0.5),2000000000049,1.9125,2.9125,0.6625,0.4625,0.275
2,1,0.0,False,0.05,common_field,Random (0.5),2000000000050,2.0375,2.6625,0.6375,0.5125,0.375
2,1,0.0,False,0.05,common_field,Random (0.5),2000000000051,1.975,3.0375,0.7375,0.525,0.3875
2,1,0.0,False,0.05,common_field,Random (0.5),2000000000052,2.1625,2.85,0.7125,0.575,0.425
2,1,0.0,False,0.05,common_field,Random (0.5),2000000000053,2.2375,2.9875,0.775,0.625,0.4875
2,1,0.0,False,0.05,common_field,Random (0.5),2000000000054,1.8875,3.2625,0.825,0.55,0.4875
2,1,0.0,False,0.05,common_field,Random (0.5),2000000000055,2.175,2.8625,0.7125,0.575,0.4125
2,1,0.0,False,0.05,common_field,Random (0.5),2000000000056,1.9875,2.9875,0.725,0.525,0.3875
2,1,0.0,False,0.05,common_field,Random (0.5),2000000000057,1.7625,2.825,0.6125,0.4,0.225
2,1,0.0,False,0.05,common_field,Random (0.5),2000000000058,2.0875,2.5875,0.575,0.475,0.2375
2,1,0.0,False,0.05,common_field,Random (0.5),2000000000059,2.125,2.875,0.7,0.55,0.375
2,1,0.0,False,0.05,common_field,Tester,2000000000040,0.875,2.3125,0.35,0.0625,0.025
2,1,0.0,False,0.05,common_field,Tester,2000000000041,0.8,2.7375,0.4625,0.075,0.0375
2,1,0.0,False,0.05,common_field,Tester,2000000000042,0.65,2.9625,0.5125,0.05,0.0375
2,1,0.0,False,0.05,common_field,Tester,2000000000043,0.7625,2.8875,0.5,0.075,0.0375
2,1,0.0,False,0.05,common_field,Tester,2000000000044,0.7375,2.9875,0.525,0.075,0.0375
2,1,0.0,False,0.05,common_field,Tester,2000000000045,0.7,2.6375,0.425,0.0375,0.025
2,1,0.0,False,0.05,common_field,Tester,2000000000046,0.6875,2.9375,0.5,0.05,0.0125
2,1,0.0,False,0.05,common_field,Tester,2000000000047,0.675,2.8625,0.4875,0.05,0.0375
2,1,0.0,False,0.05,common_field,Tester,2000000000048,0.7375,2.8,0.475,0.0625,0.0375
2,1,0.0,False,0.05,common_field,Tester,2000000000049,0.725,2.35,0.35,0.025,0.025
2,1,0.0,False,0.05,common_field,Tester,2000000000050,2.525,2.775,0.775,0.725,0.6
2,1,0.0,False,0.05,common_field,Tester,2000000000051,0.675,2.9875,0.525,0.0625,0.05
2,1,0.0,False,0.05,common_field,Tester,2000000000052,0.9,2.7125,0.475,0.1125,0.075
2,1,0.0,False,0.05,common_field,Tester,2000000000053,0.725,3.0375,0.5375,0.075,0.0375
2,1,0.0,False,0.05,common_field,Tester,2000000000054,0.6875,3.375,0.6375,0.1,0.075
2,1,0.0,False,0.05,common_field,Tester,2000000000055,0.7375,3.05,0.5375,0.075,0.025
2,1,0.0,False,0.05,common_field,Tester,2000000000056,0.6375,3.2625,0.5875,0.0625,0.025
2,1,0.0,False,0.05,common_field,Tester,2000000000057,2.3125,2.4375,0.6125,0.5875,0.425
2,1,0.0,False,0.05,common_field,Tester,2000000000058,0.8125,2.375,0.3625,0.05,0.025
2,1,0.0,False,0.05,common_field,Tester,2000000000059,0.725,2.85,0.4875,0.0625,0.0375
2,1,0.0,False,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000040,2.55,2.8625,0.825,0.7625,0.675
2,1,0.0,False,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000041,1.8125,3.0,0.7,0.4625,0.3375
2,1,0.0,False,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000042,2.575,2.6375,0.7375,0.725,0.5875
2,1,0.0,False,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000043,2.3625,2.925,0.8125,0.7,0.625
2,1,0.0,False,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000044,2.4875,2.925,0.8375,0.75,0.675
2,1,0.0,False,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000045,2.1875,2.75,0.6875,0.575,0.425
2,1,0.0,False,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000046,2.0625,2.875,0.7125,0.55,0.425
2,1,0.0,False,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000047,2.25,2.8125,0.725,0.6125,0.475
2,1,0.0,False,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000048,2.3125,2.8125,0.75,0.65,0.5375
2,1,0.0,False,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000049,2.4,2.7125,0.725,0.6625,0.525
2,1,0.0,False,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000050,2.425,2.7375,0.75,0.6875,0.575
2,1,0.0,False,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000051,2.425,2.925,0.825,0.725,0.65
2,1,0.0,False,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000052,2.55,2.8,0.8125,0.7625,0.6875
2,1,0.0,False,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000053,2.2375,2.8,0.7375,0.625,0.525
2,1,0.0,False,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000054,1.9,3.025,0.7125,0.4875,0.3375
2,1,0.0,False,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000055,1.925,2.925,0.6875,0.4875,0.3375
2,1,0.0,False,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000056,1.8875,2.95,0.7,0.4875,0.3625
2,1,0.0,False,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000057,2.1125,2.8,0.6875,0.55,0.4
2,1,0.0,False,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000058,2.375,2.5625,0.6625,0.625,0.4625
2,1,0.0,False,0.05,common_field,Pavlov (Win-Stay Lose-Shift),2000000000059,2.3125,2.9375,0.8,0.675,0.5875
2,1,0.0,False,0.05,ALLC,Memory-1(ALLC),2000000000040,2.95,2.95,0.95,0.95,0.9
2,1,0.0,False,0.05,ALLC,Memory-1(ALLC),2000000000041,3.0125,2.7625,0.8625,0.9125,0.775
2,1,0.0,False,0.05,ALLC,Memory-1(ALLC),2000000000042,3.2625,2.5125,0.825,0.975,0.8125
2,1,0.0,False,0.05,ALLC,Memory-1(ALLC),2000000000043,3.025,2.8375,0.9125,0.95,0.8625
2,1,0.0,False,0.05,ALLC,Memory-1(ALLC),2000000000044,3.05,2.7375,0.8625,0.925,0.7875
2,1,0.0,False,0.05,ALLC,Memory-1(ALLC),2000000000045,2.975,2.725,0.8625,0.9125,0.8125
2,1,0.0,False,0.05,ALLC,Memory-1(ALLC),2000000000046,3.2,2.6375,0.8625,0.975,0.8375
2,1,0.0,False,0.05,ALLC,Memory-1(ALLC),2000000000047,3.0625,2.8125,0.9125,0.9625,0.875
