seed,strategy,opponent,match_seed,score_per_turn,opponent_score_per_turn,cooperation,opponent_cooperation,mutual_cooperation
2,GTFT(0.1),Pavlov (Win-Stay Lose-Shift),3000210001222,2.725,2.725,0.825,0.825,0.75
2,GTFT(0.1),Pavlov (Win-Stay Lose-Shift),3000210001224,2.625,2.625,0.75,0.75,0.625
2,GTFT(0.1),Pavlov (Win-Stay Lose-Shift),3000210001226,2.8,2.8,0.8625,0.8625,0.7875
2,GTFT(0.1),Pavlov (Win-Stay Lose-Shift),3000210001228,2.0875,2.3375,0.5,0.45,0.2125
2,GTFT(0.1),Pavlov (Win-Stay Lose-Shift),3000210001230,2.175,2.3625,0.525,0.4875,0.25
2,GTFT(0.1),Pavlov (Win-Stay Lose-Shift),3000210001232,2.0625,2.375,0.5125,0.45,0.225
2,GTFT(0.1),Pavlov (Win-Stay Lose-Shift),3000210001234,2.55,2.425,0.65,0.675,0.5
2,GTFT(0.1),Pavlov (Win-Stay Lose-Shift),3000210001236,2.175,2.425,0.55,0.5,0.275
2,GTFT(0.1),Pavlov (Win-Stay Lose-Shift),3000210001238,2.525,2.775,0.7875,0.7375,0.6375
2,Pavlov,Tit For Tat,3000210000000,2.4125,2.35,0.5875,0.6,0.4
2,Pavlov,Tit For Tat,3000210000002,2.375,2.375,0.5875,0.5875,0.3875
2,Pavlov,Tit For Tat,3000210000004,2.6875,2.625,0.7625,0.775,0.65
2,Pavlov,Tit For Tat,3000210000006,2.7375,2.675,0.8,0.8125,0.7125
2,Pavlov,Tit For Tat,3000210000008,2.25,2.375,0.55,0.525,0.3
2,Pavlov,Tit For Tat,3000210000010,2.4875,2.175,0.525,0.5875,0.3375
2,Pavlov,Tit For Tat,3000210000012,2.175,2.175,0.4625,0.4625,0.2125
2,Pavlov,Tit For Tat,3000210000014,2.675,2.7375,0.8125,0.8,0.7125
2,Pavlov,Tit For Tat,3000210000016,2.225,2.475,0.5875,0.5375,0.3375
2,Pavlov,Tit For Tat,3000210000018,2.4,2.4625,0.6125,0.6,0.3875
2,Pavlov,Tit For Tat,3000210000020,2.4125,2.225,0.525,0.5625,0.3125
2,Pavlov,Tit For Tat,3000210000022,2.1125,2.175,0.425,0.4125,0.1125
2,Pavlov,Tit For Tat,3000210000024,2.3,2.3625,0.5375,0.525,0.2625
2,Pavlov,Tit For Tat,3000210000026,2.55,2.55,0.6875,0.6875,0.5125
2,Pavlov,Tit For Tat,3000210000028,2.475,2.475,0.65,0.65,0.475
2,Pavlov,Tit For Tat,3000210000030,2.5625,2.6875,0.7625,0.7375,0.625
2,Pavlov,Tit For Tat,3000210000032,2.2375,2.175,0.4625,0.475,0.2
2,Pavlov,Tit For Tat,3000210000034,2.225,2.225,0.475,0.475,0.2
2,Pavlov,Tit For Tat,3000210000036,2.4125,2.225,0.5125,0.55,0.275
2,Pavlov,Tit For Tat,3000210000038,2.3125,2.375,0.575,0.5625,0.3625
2,Pavlov,Always Defect,3000210000200,0.6875,2.875,0.4875,0.05,0.025
2,Pavlov,Always Defect,3000210000202,0.725,2.9125,0.5,0.0625,0.025
2,Pavlov,Always Defect,3000210000204,0.6375,3.0125,0.525,0.05,0.0375
2,Pavlov,Always Defect,3000210000206,0.7125,2.9625,0.5125,0.0625,0.025
2,Pavlov,Always Defect,3000210000208,0.6625,2.9125,0.5,0.05,0.0375
2,Pavlov,Always Defect,3000210000210,0.6375,2.95,0.5,0.0375,0.0125
2,Pavlov,Always Defect,3000210000212,0.5625,2.9375,0.4875,0.0125,0.0
2,Pavlov,Always Defect,3000210000214,0.825,2.7625,0.4625,0.075,0.0125
2,Pavlov,Always Defect,3000210000216,0.675,2.925,0.5,0.05,0.025
2,Pavlov,Always Defect,3000210000218,0.7375,2.925,0.5125,0.075,0.05
2,Pavlov,Always Defect,3000210000220,0.7,2.8875,0.4875,0.05,0.0125
2,Pavlov,Always Defect,3000210000222,0.6375,3.075,0.55,0.0625,0.0625
2,Pavlov,Always Defect,3000210000224,0.825,2.825,0.4875,0.0875,0.0375
2,Pavlov,Always Defect,3000210000226,0.575,3.0125,0.5125,0.025,0.0125
2,Pavlov,Always Defect,3000210000228,0.6875,3.0,0.525,0.0625,0.0375
2,Pavlov,Always Defect,3000210000230,0.7,3.0125,0.5375,0.075,0.0625
2,Pavlov,Always Defect,3000210000232,0.5375,2.975,0.5,0.0125,0.0125
2,Pavlov,Always Defect,3000210000234,0.8375,2.9,0.5125,0.1,0.05
2,Pavlov,Always Defect,3000210000236,0.7625,2.8875,0.5,0.075,0.0375
2,Pavlov,Always Defect,3000210000238,0.525,3.0875,0.525,0.0125,0.0
2,Pavlov,Grudger,3000210000400,0.7625,2.7625,0.4625,0.0625,0.025
2,Pavlov,Grudger,3000210000402,0.7875,2.85,0.4875,0.075,0.025
2,Pavlov,Grudger,3000210000404,1.15,2.9,0.5875,0.2375,0.2125
2,Pavlov,Grudger,3000210000406,1.0125,2.825,0.525,0.1625,0.1125
2,Pavlov,Grudger,3000210000408,1.25,3.0,0.65,0.3,0.3
2,Pavlov,Grudger,3000210000410,0.85,2.975,0.55,0.125,0.1
2,Pavlov,Grudger,3000210000412,0.8,2.925,0.525,0.1,0.075
2,Pavlov,Grudger,3000210000414,0.7375,3.05,0.55,0.0875,0.0625
2,Pavlov,Grudger,3000210000416,1.1375,2.95,0.6,0.2375,0.2125
2,Pavlov,Grudger,3000210000418,1.125,2.9375,0.5875,0.225,0.1875
2,Pavlov,Grudger,3000210000420,0.75,2.875,0.5,0.075,0.05
2,Pavlov,Grudger,3000210000422,0.9125,2.9125,0.55,0.15,0.1375
2,Pavlov,Grudger,3000210000424,1.8375,3.025,0.775,0.5375,0.5375
2,Pavlov,Grudger,3000210000426,1.775,2.9625,0.7375,0.5,0.4875
2,Pavlov,Grudger,3000210000428,1.1625,2.85,0.575,0.2375,0.2125
2,Pavlov,Grudger,3000210000430,0.7375,3.05,0.55,0.0875,0.0625
2,Pavlov,Grudger,3000210000432,0.9,2.7125,0.4625,0.1,0.0375
2,Pavlov,Grudger,3000210000434,1.8875,2.8875,0.725,0.525,0.4875
2,Pavlov,Grudger,3000210000436,0.9,2.9,0.525,0.125,0.075
2,Pavlov,Grudger,3000210000438,0.6875,3.0,0.525,0.0625,0.0375
2,Pavlov,Joss (0.9),3000210000600,1.975,2.0375,0.35,0.3375,0.025
2,Pavlov,Joss (0.9),3000210000602,2.025,2.025,0.3625,0.3625,0.0625
2,Pavlov,Joss (0.9),3000210000604,2.1,2.1,0.4,0.4,0.1
2,Pavlov,Joss (0.9),3000210000606,2.3125,2.1875,0.4875,0.5125,0.25
2,Pavlov,Joss (0.9),3000210000608,1.7625,2.2625,0.4125,0.3125,0.075
2,Pavlov,Joss (0.9),3000210000610,2.225,2.475,0.6,0.55,0.375
2,Pavlov,Joss (0.9),3000210000612,1.8875,2.2625,0.45,0.375,0.1625
2,Pavlov,Joss (0.9),3000210000614,2.4625,2.65,0.725,0.6875,0.5625
2,Pavlov,Joss (0.9),3000210000616,1.8,2.175,0.375,0.3,0.025
2,Pavlov,Joss (0.9),3000210000618,1.9125,2.1625,0.4,0.35,0.0875
2,Pavlov,Joss (0.9),3000210000620,2.075,2.2,0.4375,0.4125,0.1375
2,Pavlov,Joss (0.9),3000210000622,2.3625,2.6125,0.6875,0.6375,0.5
2,Pavlov,Joss (0.9),3000210000624,1.825,2.2,0.3875,0.3125,0.0375
2,Pavlov,Joss (0.9),3000210000626,2.1,2.225,0.45,0.425,0.15
2,Pavlov,Joss (0.9),3000210000628,2.4875,2.55,0.6875,0.675,0.525
2,Pavlov,Joss (0.9),3000210000630,2.025,2.275,0.4625,0.4125,0.1625
2,Pavlov,Joss (0.9),3000210000632,1.9,2.0875,0.35,0.3125,0.0
2,Pavlov,Joss (0.9),3000210000634,2.3125,2.4375,0.6,0.575,0.3875
2,Pavlov,Joss (0.9),3000210000636,2.0125,2.075,0.3875,0.375,0.1
2,Pavlov,Joss (0.9),3000210000638,2.1125,2.2375,0.475,0.45,0.2125
2,Pavlov,Random (0.5),3000210000800,2.2625,2.2625,0.5125,0.5125,0.275
2,Pavlov,Random (0.5),3000210000802,1.8875,2.575,0.575,0.4375,0.2875
2,Pavlov,Random (0.5),3000210000804,2.35,2.225,0.5,0.525,0.25
2,Pavlov,Random (0.5),3000210000806,2.325,2.1375,0.4625,0.5,0.2125
2,Pavlov,Random (0.5),3000210000808,2.0875,2.4,0.55,0.4875,0.3125
2,Pavlov,Random (0.5),3000210000810,2.3125,2.1875,0.475,0.5,0.2125
2,Pavlov,Random (0.5),3000210000812,2.375,2.1875,0.4875,0.525,0.2375
2,Pavlov,Random (0.5),3000210000814,2.1875,2.1875,0.4625,0.4625,0.2
2,Pavlov,Random (0.5),3000210000816,2.6375,1.825,0.375,0.5375,0.1375
2,Pavlov,Random (0.5),3000210000818,2.3875,2.2625,0.525,0.55,0.2875
2,Pavlov,Random (0.5),3000210000820,2.4875,2.05,0.45,0.5375,0.2125
2,Pavlov,Random (0.5),3000210000822,2.5125,2.0125,0.4375,0.5375,0.2
2,Pavlov,Random (0.5),3000210000824,2.5875,2.025,0.45,0.5625,0.2125
2,Pavlov,Random (0.5),3000210000826,2.7375,1.7375,0.3625,0.5625,0.15
2,Pavlov,Random (0.5),3000210000828,2.1875,2.25,0.475,0.4625,0.1875
2,Pavlov,Random (0.5),3000210000830,2.3625,2.425,0.6,0.5875,0.3875
2,Pavlov,Random (0.5),3000210000832,2.325,2.075,0.45,0.5,0.225
2,Pavlov,Random (0.5),3000210000834,2.0625,2.3125,0.4875,0.4375,0.2
2,Pavlov,Random (0.5),3000210000836,2.6375,2.075,0.4875,0.6,0.275
2,Pavlov,Random (0.5),3000210000838,2.4875,1.925,0.4,0.5125,0.1625
2,Pavlov,Tester,3000210001000,0.7875,2.9125,0.5125,0.0875,0.05
2,Pavlov,Tester,3000210001002,0.7625,2.95,0.525,0.0875,0.0625
2,Pavlov,Tester,3000210001004,0.6,2.9125,0.4875,0.025,0.0125
2,Pavlov,Tester,3000210001006,0.7625,2.825,0.4875,0.075,0.05
2,Pavlov,Tester,3000210001008,0.6,2.975,0.5125,0.0375,0.0375
2,Pavlov,Tester,3000210001010,0.65,2.9625,0.5125,0.05,0.0375
2,Pavlov,Tester,3000210001012,0.7375,2.925,0.5125,0.075,0.05
2,Pavlov,Tester,3000210001014,0.9375,2.8125,0.5,0.125,0.0625
2,Pavlov,Tester,3000210001016,0.7125,2.9625,0.525,0.075,0.0625
2,Pavlov,Tester,3000210001018,0.5625,3.0,0.5125,0.025,0.025
2,Pavlov,Tester,3000210001020,0.6125,2.8625,0.475,0.025,0.0125
2,Pavlov,Tester,3000210001022,0.6375,2.95,0.5125,0.05,0.05
2,Pavlov,Tester,3000210001024,0.6375,3.075,0.55,0.0625,0.0625
2,Pavlov,Tester,3000210001026,0.575,2.95,0.5,0.025,0.025
2,Pavlov,Tester,3000210001028,0.6375,3.0125,0.525,0.05,0.0375
2,Pavlov,Tester,3000210001030,0.6125,3.05,0.5375,0.05,0.05
2,Pavlov,Tester,3000210001032,0.9125,2.85,0.5,0.1125,0.0375
2,Pavlov,Tester,3000210001034,0.65,3.025,0.5375,0.0625,0.0625
2,Pavlov,Tester,3000210001036,2.2625,2.325,0.5375,0.525,0.3
2,Pavlov,Tester,3000210001038,0.6375,3.075,0.5375,0.05,0.025
2,Pavlov,Pavlov (Win-Stay Lose-Shift),3000210001200,2.8375,2.4625,0.75,0.825,0.7125
2,Pavlov,Pavlov (Win-Stay Lose-Shift),3000210001202,2.75,2.75,0.85,0.85,0.8
2,Pavlov,Pavlov (Win-Stay Lose-Shift),3000210001204,2.8625,2.675,0.8375,0.875,0.8
2,Pavlov,Pavlov (Win-Stay Lose-Shift),3000210001206,2.8375,2.9,0.925,0.9125,0.8875
2,Pavlov,Pavlov (Win-Stay Lose-Shift),3000210001208,2.775,2.7125,0.8375,0.85,0.7875
2,Pavlov,Pavlov (Win-Stay Lose-Shift),3000210001210,2.875,2.8125,0.9,0.9125,0.875
2,Pavlov,Pavlov (Win-Stay Lose-Shift),3000210001212,2.8,2.8,0.875,0.875,0.825
2,Pavlov,Pavlov (Win-Stay Lose-Shift),3000210001214,2.8125,2.8125,0.8875,0.8875,0.85
2,Pavlov,Pavlov (Win-Stay Lose-Shift),3000210001216,2.9625,2.5875,0.825,0.9,0.8125
2,Pavlov,Pavlov (Win-Stay Lose-Shift),3000210001218,2.875,2.875,0.925,0.925,0.9
2,Pavlov,Pavlov (Win-Stay Lose-Shift),3000210001220,2.7125,2.775,0.85,0.8375,0.7875
2,Pavlov,Pavlov (Win-Stay Lose-Shift),3000210001222,2.775,2.9,0.9125,0.8875,0.8625
2,Pavlov,Pavlov (Win-Stay Lose-Shift),3000210001224,2.675,2.8,0.85,0.825,0.775
2,Pavlov,Pavlov (Win-Stay Lose-Shift),3000210001226,2.5625,2.9375,0.8875,0.8125,0.8
2,Pavlov,Pavlov (Win-Stay Lose-Shift),3000210001228,2.65,2.8375,0.8625,0.825,0.7875
2,Pavlov,Pavlov (Win-Stay Lose-Shift),3000210001230,2.9,2.7125,0.8625,0.9,0.8375
2,Pavlov,Pavlov (Win-Stay Lose-Shift),3000210001232,2.6875,2.8125,0.8625,0.8375,0.8
2,Pavlov,Pavlov (Win-Stay Lose-Shift),3000210001234,2.7875,2.725,0.8375,0.85,0.775
2,Pavlov,Pavlov (Win-Stay Lose-Shift),3000210001236,2.7875,2.6625,0.8125,0.8375,0.75
2,Pavlov,Pavlov (Win-Stay Lose-Shift),3000210001238,2.875,2.9375,0.95,0.9375,0.925
2,ALLD,Tit For Tat,3000210000000,1.425,1.175,0.075,0.125,0.0
2,ALLD,Tit For Tat,3000210000002,1.6625,1.1625,0.0875,0.1875,0.0
2,ALLD,Tit For Tat,3000210000004,1.3375,0.9625,0.0125,0.0875,0.0
2,ALLD,Tit For Tat,3000210000006,1.1625,1.1,0.0375,0.05,0.0
2,ALLD,Tit For Tat,3000210000008,1.4,1.0875,0.05,0.1125,0.0
2,ALLD,Tit For Tat,3000210000010,1.5625,1.1875,0.0875,0.1625,0.0
2,ALLD,Tit For Tat,3000210000012,1.525,1.2125,0.1,0.1625,0.025
2,ALLD,Tit For Tat,3000210000014,1.175,1.05,0.025,0.05,0.0
2,ALLD,Tit For Tat,3000210000016,1.55,1.1125,0.075,0.1625,0.025
2,ALLD,Tit For Tat,3000210000018,1.5,1.1875,0.0875,0.15,0.0125
2,ALLD,Tit For Tat,3000210000020,1.525,0.9625,0.025,0.1375,0.0
2,ALLD,Tit For Tat,3000210000022,1.35,1.1,0.05,0.1,0.0
2,ALLD,Tit For Tat,3000210000024,1.475,1.2875,0.1125,0.15,0.0125
2,ALLD,Tit For Tat,3000210000026,1.4625,1.2125,0.0875,0.1375,0.0
2,ALLD,Tit For Tat,3000210000028,1.3375,1.0875,0.05,0.1,0.0125
2,ALLD,Tit For Tat,3000210000030,1.4,1.0875,0.05,0.1125,0.0
2,ALLD,Tit For Tat,3000210000032,1.425,1.175,0.075,0.125,0.0
2,ALLD,Tit For Tat,3000210000034,1.35,1.0375,0.0375,0.1,0.0125
2,ALLD,Tit For Tat,3000210000036,1.5375,1.1,0.0625,0.15,0.0
2,ALLD,Tit For Tat,3000210000038,1.3125,1.0625,0.0375,0.0875,0.0
2,ALLD,Always Defect,3000210000200,1.15,1.0875,0.0375,0.05,0.0125
2,ALLD,Always Defect,3000210000202,1.25,0.9375,0.0,0.0625,0.0
2,ALLD,Always Defect,3000210000204,1.1125,1.2375,0.075,0.05,0.0125
2,ALLD,Always Defect,3000210000206,1.2,1.1375,0.05,0.0625,0.0
2,ALLD,Always Defect,3000210000208,1.1125,1.3,0.0875,0.05,0.0
2,ALLD,Always Defect,3000210000210,1.0625,1.3125,0.0875,0.0375,0.0
2,ALLD,Always Defect,3000210000212,1.0125,1.1375,0.0375,0.0125,0.0
2,ALLD,Always Defect,3000210000214,1.2,1.2625,0.0875,0.075,0.0125
2,ALLD,Always Defect,3000210000216,1.2,0.95,0.0,0.05,0.0
2,ALLD,Always Defect,3000210000218,1.225,1.225,0.075,0.075,0.0
2,ALLD,Always Defect,3000210000220,1.2,0.95,0.0,0.05,0.0
2,ALLD,Always Defect,3000210000222,1.1625,1.1625,0.0625,0.0625,0.025
2,ALLD,Always Defect,3000210000224,1.3,1.05,0.0375,0.0875,0.0125
2,ALLD,Always Defect,3000210000226,1.075,1.075,0.025,0.025,0.0
2,ALLD,Always Defect,3000210000228,1.175,1.175,0.0625,0.0625,0.0125
2,ALLD,Always Defect,3000210000230,1.2875,0.975,0.0125,0.075,0.0
2,ALLD,Always Defect,3000210000232,1.0125,1.1375,0.0375,0.0125,0.0
2,ALLD,Always Defect,3000210000234,1.3375,1.0875,0.05,0.1,0.0125
2,ALLD,Always Defect,3000210000236,1.2375,1.175,0.0625,0.075,0.0
2,ALLD,Always Defect,3000210000238,0.975,1.2875,0.075,0.0125,0.0
2,ALLD,Grudger,3000210000400,1.1375,1.2,0.0625,0.05,0.0
2,ALLD,Grudger,3000210000402,1.1875,1.1875,0.0625,0.0625,0.0
2,ALLD,Grudger,3000210000404,1.25,1.125,0.05,0.075,0.0
2,ALLD,Grudger,3000210000406,1.2625,1.075,0.0375,0.075,0.0
2,ALLD,Grudger,3000210000408,1.35,1.1,0.05,0.1,0.0
2,ALLD,Grudger,3000210000410,1.1125,1.2375,0.075,0.05,0.0125
2,ALLD,Grudger,3000210000412,1.2125,1.0875,0.0375,0.0625,0.0
2,ALLD,Grudger,3000210000414,1.0875,1.2125,0.0625,0.0375,0.0
2,ALLD,Grudger,3000210000416,1.075,1.2625,0.075,0.0375,0.0
2,ALLD,Grudger,3000210000418,1.2875,1.1625,0.0625,0.0875,0.0
2,ALLD,Grudger,3000210000420,1.0125,1.325,0.0875,0.025,0.0
2,ALLD,Grudger,3000210000422,1.0875,1.2125,0.0625,0.0375,0.0
2,ALLD,Grudger,3000210000424,1.2,0.95,0.0,0.05,0.0
2,ALLD,Grudger,3000210000426,1.0875,1.025,0.0125,0.025,0.0
2,ALLD,Grudger,3000210000428,1.1125,1.1125,0.0375,0.0375,0.0
2,ALLD,Grudger,3000210000430,1.2625,1.2,0.075,0.0875,0.0125
2,ALLD,Grudger,3000210000432,1.25,1.125,0.05,0.075,0.0
2,ALLD,Grudger,3000210000434,1.1625,1.1,0.0375,0.05,0.0
2,ALLD,Grudger,3000210000436,1.2875,0.975,0.0125,0.075,0.0
2,ALLD,Grudger,3000210000438,1.125,1.1875,0.0625,0.05,0.0125
2,ALLD,Joss (0.9),3000210000600,1.1,1.1625,0.05,0.0375,0.0
2,ALLD,Joss (0.9),3000210000602,1.4,1.0875,0.05,0.1125,0.0
2,ALLD,Joss (0.9),3000210000604,1.25,1.0625,0.0375,0.075,0.0125
2,ALLD,Joss (0.9),3000210000606,1.3875,1.2,0.0875,0.125,0.025
2,ALLD,Joss (0.9),3000210000608,1.3375,1.15,0.0625,0.1,0.0
2,ALLD,Joss (0.9),3000210000610,1.375,1.1875,0.075,0.1125,0.0
2,ALLD,Joss (0.9),3000210000612,1.4,1.0875,0.05,0.1125,0.0
2,ALLD,Joss (0.9),3000210000614,1.275,1.025,0.025,0.075,0.0
2,ALLD,Joss (0.9),3000210000616,1.1375,1.0125,0.0125,0.0375,0.0
2,ALLD,Joss (0.9),3000210000618,1.35,1.1,0.05,0.1,0.0
2,ALLD,Joss (0.9),3000210000620,1.3625,1.1125,0.0625,0.1125,0.025
2,ALLD,Joss (0.9),3000210000622,1.2875,0.975,0.0125,0.075,0.0
2,ALLD,Joss (0.9),3000210000624,1.2,0.95,0.0,0.05,0.0
2,ALLD,Joss (0.9),3000210000626,1.3,1.175,0.075,0.1,0.025
2,ALLD,Joss (0.9),3000210000628,1.2375,1.175,0.0625,0.075,0.0
2,ALLD,Joss (0.9),3000210000630,1.3125,1.1875,0.075,0.1,0.0125
2,ALLD,Joss (0.9),3000210000632,1.35,1.225,0.0875,0.1125,0.0125
2,ALLD,Joss (0.9),3000210000634,1.2375,0.9875,0.0125,0.0625,0.0
2,ALLD,Joss (0.9),3000210000636,1.4,1.275,0.1,0.125,0.0
2,ALLD,Joss (0.9),3000210000638,1.3375,1.15,0.0625,0.1,0.0
2,ALLD,Random (0.5),3000210000800,3.0125,0.575,0.025,0.5125,0.0125
2,ALLD,Random (0.5),3000210000802,2.5625,1.0,0.125,0.4375,0.0625
2,ALLD,Random (0.5),3000210000804,3.0375,0.6,0.0375,0.525,0.025
2,ALLD,Random (0.5),3000210000806,2.975,0.5375,0.0125,0.5,0.0125
2,ALLD,Random (0.5),3000210000808,2.8625,0.7375,0.0625,0.4875,0.025
2,ALLD,Random (0.5),3000210000810,2.9375,0.6875,0.05,0.5,0.0125
2,ALLD,Random (0.5),3000210000812,3.05,0.6125,0.0375,0.525,0.0125
2,ALLD,Random (0.5),3000210000814,2.775,0.7125,0.05,0.4625,0.025
2,ALLD,Random (0.5),3000210000816,3.025,0.7125,0.075,0.5375,0.05
2,ALLD,Random (0.5),3000210000818,3.1375,0.575,0.0375,0.55,0.025
2,ALLD,Random (0.5),3000210000820,3.1375,0.5125,0.0125,0.5375,0.0
2,ALLD,Random (0.5),3000210000822,3.05,0.6125,0.05,0.5375,0.05
2,ALLD,Random (0.5),3000210000824,3.15,0.7125,0.075,0.5625,0.025
2,ALLD,Random (0.5),3000210000826,3.1875,0.5625,0.0375,0.5625,0.025
2,ALLD,Random (0.5),3000210000828,2.7625,0.7,0.05,0.4625,0.0375
2,ALLD,Random (0.5),3000210000830,3.2875,0.5375,0.0375,0.5875,0.025
2,ALLD,Random (0.5),3000210000832,2.875,0.75,0.075,0.5,0.05
2,ALLD,Random (0.5),3000210000834,2.6875,0.6875,0.0375,0.4375,0.025
2,ALLD,Random (0.5),3000210000836,3.375,0.5,0.025,0.6,0.0
2,ALLD,Random (0.5),3000210000838,3.0125,0.575,0.025,0.5125,0.0125
2,ALLD,Tester,3000210001000,1.45,0.95,0.025,0.125,0.025
2,ALLD,Tester,3000210001002,1.5875,1.0875,0.0625,0.1625,0.0
2,ALLD,Tester,3000210001004,1.225,1.0375,0.025,0.0625,0.0
2,ALLD,Tester,3000210001006,1.475,1.1625,0.075,0.1375,0.0
2,ALLD,Tester,3000210001008,1.275,1.025,0.025,0.075,0.0
2,ALLD,Tester,3000210001010,1.4,1.0875,0.05,0.1125,0.0
2,ALLD,Tester,3000210001012,1.4625,1.025,0.0375,0.125,0.0
2,ALLD,Tester,3000210001014,1.675,1.1125,0.075,0.1875,0.0
2,ALLD,Tester,3000210001016,1.55,1.1125,0.075,0.1625,0.025
2,ALLD,Tester,3000210001018,1.3625,1.175,0.075,0.1125,0.0125
2,ALLD,Tester,3000210001020,1.2875,1.1,0.05,0.0875,0.0125
2,ALLD,Tester,3000210001022,1.25,1.125,0.05,0.075,0.0
2,ALLD,Tester,3000210001024,1.4375,1.0625,0.05,0.125,0.0125
2,ALLD,Tester,3000210001026,1.3375,1.15,0.0625,0.1,0.0
2,ALLD,Tester,3000210001028,1.4375,1.125,0.0625,0.125,0.0
2,ALLD,Tester,3000210001030,1.3625,1.05,0.0375,0.1,0.0
2,ALLD,Tester,3000210001032,1.625,1.0,0.05,0.175,0.025
2,ALLD,Tester,3000210001034,1.4125,1.0375,0.0375,0.1125,0.0
2,ALLD,Tester,3000210001036,1.3375,1.0875,0.05,0.1,0.0125
2,ALLD,Tester,3000210001038,1.4375,1.125,0.0625,0.125,0.0
2,ALLD,Pavlov (Win-Stay Lose-Shift),3000210001200,2.9,0.8375,0.1,0.5125,0.05
2,ALLD,Pavlov (Win-Stay Lose-Shift),3000210001202,2.8375,0.7125,0.05,0.475,0.0125
2,ALLD,Pavlov (Win-Stay Lose-Shift),3000210001204,2.9,0.775,0.0875,0.5125,0.0625
2,ALLD,Pavlov (Win-Stay Lose-Shift),3000210001206,2.9625,0.65,0.0375,0.5,0.0
2,ALLD,Pavlov (Win-Stay Lose-Shift),3000210001208,2.975,0.725,0.0625,0.5125,0.0125
2,ALLD,Pavlov (Win-Stay Lose-Shift),3000210001210,2.95,0.6375,0.0375,0.5,0.0125
2,ALLD,Pavlov (Win-Stay Lose-Shift),3000210001212,2.9875,0.675,0.0625,0.525,0.05
2,ALLD,Pavlov (Win-Stay Lose-Shift),3000210001214,2.9875,0.6125,0.0375,0.5125,0.025
2,ALLD,Pavlov (Win-Stay Lose-Shift),3000210001216,2.9375,0.75,0.075,0.5125,0.0375
2,ALLD,Pavlov (Win-Stay Lose-Shift),3000210001218,2.9625,0.5875,0.025,0.5,0.0125
2,ALLD,Pavlov (Win-Stay Lose-Shift),3000210001220,2.95,0.6375,0.0375,0.5,0.0125
2,ALLD,Pavlov (Win-Stay Lose-Shift),3000210001222,2.9625,0.65,0.05,0.5125,0.0375
2,ALLD,Pavlov (Win-Stay Lose-Shift),3000210001224,2.8625,0.6125,0.025,0.475,0.0125
2,ALLD,Pavlov (Win-Stay Lose-Shift),3000210001226,3.025,0.525,0.0125,0.5125,0.0125
2,ALLD,Pavlov (Win-Stay Lose-Shift),3000210001228,3.0,0.5625,0.025,0.5125,0.025
2,ALLD,Pavlov (Win-Stay Lose-Shift),3000210001230,2.8875,0.7625,0.075,0.5,0.0375
2,ALLD,Pavlov (Win-Stay Lose-Shift),3000210001232,2.95,0.6375,0.0375,0.5,0.0125
2,ALLD,Pavlov (Win-Stay Lose-Shift),3000210001234,2.8625,0.7375,0.0625,0.4875,0.025
2,ALLD,Pavlov (Win-Stay Lose-Shift),3000210001236,2.975,0.6625,0.0625,0.525,0.0625
2,ALLD,Pavlov (Win-Stay Lose-Shift),3000210001238,3.0375,0.5375,0.0125,0.5125,0.0
3,TFT,Tit For Tat,3000310000000,2.7,2.7,0.725,0.725,0.475
3,TFT,Tit For Tat,3000310000002,2.5125,2.45,0.575,0.5875,0.2625
3,TFT,Tit For Tat,3000310000004,2.55,2.425,0.5625,0.5875,0.2375
3,TFT,Tit For Tat,3000310000006,2.375,2.4375,0.5125,0.5,0.1125
3,TFT,Tit For Tat,3000310000008,1.725,1.725,0.275,0.275,0.1
3,TFT,Tit For Tat,3000310000010,1.75,1.8125,0.3,0.2875,0.1
3,TFT,Tit For Tat,3000310000012,1.7625,1.7,0.2625,0.275,0.075
3,TFT,Tit For Tat,3000310000014,2.4625,2.525,0.65,0.6375,0.4375
3,TFT,Tit For Tat,3000310000016,2.45,2.5125,0.6375,0.625,0.4125
3,TFT,Tit For Tat,3000310000018,2.8375,2.775,0.8,0.8125,0.6125
3,TFT,Tit For Tat,3000310000020,2.4875,2.3625,0.5875,0.6125,0.375
3,TFT,Tit For Tat,3000310000022,2.5875,2.7125,0.75,0.725,0.5625
3,TFT,Tit For Tat,3000310000024,2.6375,2.6375,0.75,0.75,0.6125
3,TFT,Tit For Tat,3000310000026,1.7375,1.8,0.325,0.3125,0.1875
3,TFT,Tit For Tat,3000310000028,2.625,2.5,0.6375,0.6625,0.3875
3,TFT,Tit For Tat,3000310000030,2.1625,2.1625,0.425,0.425,0.1125
3,TFT,Tit For Tat,3000310000032,2.2,2.2625,0.525,0.5125,0.325
3,TFT,Tit For Tat,3000310000034,2.275,2.15,0.55,0.575,0.475
3,TFT,Tit For Tat,3000310000036,2.5375,2.6,0.5875,0.575,0.175
3,TFT,Tit For Tat,3000310000038,2.5,2.4375,0.5875,0.6,0.3125
3,TFT,Always Defect,3000310000200,1.0375,1.4125,0.1125,0.0375,0.0
3,TFT,Always Defect,3000310000202,1.0625,1.3125,0.0875,0.0375,0.0
3,TFT,Always Defect,3000310000204,1.0875,1.4,0.1125,0.05,0.0
3,TFT,Always Defect,3000310000206,1.1875,1.5,0.15,0.0875,0.0125
