seed,regime,i,j,opponent,match_seed,score_per_turn,opponent_score_per_turn,cooperation,opponent_cooperation,mutual_cooperation,mean_cooperation,mean_payoff
1,mixed,0,3,"Memory-1(0.2988614586137344, 0.21107783574042407, 0.08983245967613736, 0.0, 0.005177111139479176)",3000100000614,1.2125,1.0875,0.0375,0.0625,0.0,0.05,1.15
1,mixed,0,3,"Memory-1(0.2988614586137344, 0.21107783574042407, 0.08983245967613736, 0.0, 0.005177111139479176)",3000100000616,1.2625,1.075,0.05,0.0875,0.0375,0.06875,1.16875
1,mixed,0,3,"Memory-1(0.2988614586137344, 0.21107783574042407, 0.08983245967613736, 0.0, 0.005177111139479176)",3000100000618,1.2,1.2625,0.1,0.0875,0.05,0.09375,1.23125
1,mixed,0,3,"Memory-1(0.2988614586137344, 0.21107783574042407, 0.08983245967613736, 0.0, 0.005177111139479176)",3000100000620,1.2,1.1375,0.05,0.0625,0.0,0.05625,1.16875
1,mixed,0,3,"Memory-1(0.2988614586137344, 0.21107783574042407, 0.08983245967613736, 0.0, 0.005177111139479176)",3000100000622,1.2125,1.2125,0.075,0.075,0.0125,0.075,1.2125
1,mixed,0,3,"Memory-1(0.2988614586137344, 0.21107783574042407, 0.08983245967613736, 0.0, 0.005177111139479176)",3000100000624,1.3375,0.9625,0.0125,0.0875,0.0,0.049999999999999996,1.15
1,mixed,0,3,"Memory-1(0.2988614586137344, 0.21107783574042407, 0.08983245967613736, 0.0, 0.005177111139479176)",3000100000626,1.075,1.2625,0.075,0.0375,0.0,0.056249999999999994,1.16875
1,mixed,0,3,"Memory-1(0.2988614586137344, 0.21107783574042407, 0.08983245967613736, 0.0, 0.005177111139479176)",3000100000628,1.1375,1.0125,0.0125,0.0375,0.0,0.025,1.075
1,mixed,0,3,"Memory-1(0.2988614586137344, 0.21107783574042407, 0.08983245967613736, 0.0, 0.005177111139479176)",3000100000630,1.0875,1.2125,0.0625,0.0375,0.0,0.05,1.15
1,mixed,0,3,"Memory-1(0.2988614586137344, 0.21107783574042407, 0.08983245967613736, 0.0, 0.005177111139479176)",3000100000632,1.2125,1.0875,0.0375,0.0625,0.0,0.05,1.15
1,mixed,0,3,"Memory-1(0.2988614586137344, 0.21107783574042407, 0.08983245967613736, 0.0, 0.005177111139479176)",3000100000634,1.2375,1.175,0.0625,0.075,0.0,0.06875,1.20625
1,mixed,0,3,"Memory-1(0.2988614586137344, 0.21107783574042407, 0.08983245967613736, 0.0, 0.005177111139479176)",3000100000636,1.45,1.0125,0.0375,0.125,0.0125,0.08125,1.23125
1,mixed,0,3,"Memory-1(0.2988614586137344, 0.21107783574042407, 0.08983245967613736, 0.0, 0.005177111139479176)",3000100000638,1.2625,1.2625,0.0875,0.0875,0.0,0.0875,1.2625
1,mixed,0,4,"Memory-1(0.2737033996210453, 0.1301722327092625, 0.0, 0.0, 0.0)",3000100001200,1.1875,1.0,0.0125,0.05,0.0,0.03125,1.09375
1,mixed,0,4,"Memory-1(0.2737033996210453, 0.1301722327092625, 0.0, 0.0, 0.0)",3000100001202,1.1375,1.0125,0.0125,0.0375,0.0,0.025,1.075
1,mixed,0,4,"Memory-1(0.2737033996210453, 0.1301722327092625, 0.0, 0.0, 0.0)",3000100001204,1.1625,1.0375,0.025,0.05,0.0125,0.037500000000000006,1.1
1,mixed,0,4,"Memory-1(0.2737033996210453, 0.1301722327092625, 0.0, 0.0, 0.0)",3000100001206,1.05,1.1125,0.0375,0.025,0.0125,0.03125,1.08125
1,mixed,0,4,"Memory-1(0.2737033996210453, 0.1301722327092625, 0.0, 0.0, 0.0)",3000100001208,1.25,1.0625,0.0375,0.075,0.0125,0.056249999999999994,1.15625
1,mixed,0,4,"Memory-1(0.2737033996210453, 0.1301722327092625, 0.0, 0.0, 0.0)",3000100001210,1.2375,1.1125,0.05,0.075,0.0125,0.0625,1.175
1,mixed,0,4,"Memory-1(0.2737033996210453, 0.1301722327092625, 0.0, 0.0, 0.0)",3000100001212,1.075,1.45,0.125,0.05,0.0,0.0875,1.2625
1,mixed,0,4,"Memory-1(0.2737033996210453, 0.1301722327092625, 0.0, 0.0, 0.0)",3000100001214,1.0125,1.325,0.0875,0.025,0.0,0.056249999999999994,1.16875
1,mixed,0,4,"Memory-1(0.2737033996210453, 0.1301722327092625, 0.0, 0.0, 0.0)",3000100001216,1.425,0.9875,0.025,0.1125,0.0,0.06875,1.20625
1,mixed,0,4,"Memory-1(0.2737033996210453, 0.1301722327092625, 0.0, 0.0, 0.0)",3000100001218,1.1375,1.0125,0.0125,0.0375,0.0,0.025,1.075
1,mixed,0,4,"Memory-1(0.2737033996210453, 0.1301722327092625, 0.0, 0.0, 0.0)",3000100001220,1.2125,1.275,0.0875,0.075,0.0,0.08124999999999999,1.24375
1,mixed,0,4,"Memory-1(0.2737033996210453, 0.1301722327092625, 0.0, 0.0, 0.0)",3000100001222,1.0625,1.125,0.0375,0.025,0.0,0.03125,1.09375
1,mixed,0,4,"Memory-1(0.2737033996210453, 0.1301722327092625, 0.0, 0.0, 0.0)",3000100001224,1.2125,1.0875,0.0375,0.0625,0.0,0.05,1.15
1,mixed,0,4,"Memory-1(0.2737033996210453, 0.1301722327092625, 0.0, 0.0, 0.0)",3000100001226,1.2125,1.0875,0.0375,0.0625,0.0,0.05,1.15
1,mixed,0,4,"Memory-1(0.2737033996210453, 0.1301722327092625, 0.0, 0.0, 0.0)",3000100001228,1.15,1.15,0.05,0.05,0.0,0.05,1.15
1,mixed,0,4,"Memory-1(0.2737033996210453, 0.1301722327092625, 0.0, 0.0, 0.0)",3000100001230,1.2625,1.2625,0.0875,0.0875,0.0,0.0875,1.2625
1,mixed,0,4,"Memory-1(0.2737033996210453, 0.1301722327092625, 0.0, 0.0, 0.0)",3000100001232,1.025,1.0875,0.025,0.0125,0.0,0.018750000000000003,1.05625
1,mixed,0,4,"Memory-1(0.2737033996210453, 0.1301722327092625, 0.0, 0.0, 0.0)",3000100001234,1.2875,1.1625,0.0625,0.0875,0.0,0.075,1.225
1,mixed,0,4,"Memory-1(0.2737033996210453, 0.1301722327092625, 0.0, 0.0, 0.0)",3000100001236,0.9625,1.15,0.0375,0.0,0.0,0.01875,1.05625
1,mixed,0,4,"Memory-1(0.2737033996210453, 0.1301722327092625, 0.0, 0.0, 0.0)",3000100001238,1.2625,1.075,0.0375,0.075,0.0,0.056249999999999994,1.16875
1,mixed,0,5,"Memory-1(0.13682493953529795, 0.2951673578441472, 0.02226131652501634, 0.0, 0.04375984610798547)",3000100002000,1.15,1.2125,0.075,0.0625,0.025,0.06875,1.18125
1,mixed,0,5,"Memory-1(0.13682493953529795, 0.2951673578441472, 0.02226131652501634, 0.0, 0.04375984610798547)",3000100002002,1.225,1.1625,0.0625,0.075,0.0125,0.06875,1.19375
1,mixed,0,5,"Memory-1(0.13682493953529795, 0.2951673578441472, 0.02226131652501634, 0.0, 0.04375984610798547)",3000100002004,1.1375,1.2,0.0625,0.05,0.0,0.05625,1.16875
1,mixed,0,5,"Memory-1(0.13682493953529795, 0.2951673578441472, 0.02226131652501634, 0.0, 0.04375984610798547)",3000100002006,1.2125,1.0875,0.0375,0.0625,0.0,0.05,1.15
1,mixed,0,5,"Memory-1(0.13682493953529795, 0.2951673578441472, 0.02226131652501634, 0.0, 0.04375984610798547)",3000100002008,1.2125,1.275,0.0875,0.075,0.0,0.08124999999999999,1.24375
1,mixed,0,5,"Memory-1(0.13682493953529795, 0.2951673578441472, 0.02226131652501634, 0.0, 0.04375984610798547)",3000100002010,1.325,1.1375,0.0625,0.1,0.0125,0.08125,1.23125
1,mixed,0,5,"Memory-1(0.13682493953529795, 0.2951673578441472, 0.02226131652501634, 0.0, 0.04375984610798547)",3000100002012,1.3875,0.95,0.0125,0.1,0.0,0.05625,1.16875
1,mixed,0,5,"Memory-1(0.13682493953529795, 0.2951673578441472, 0.02226131652501634, 0.0, 0.04375984610798547)",3000100002014,1.3125,1.0625,0.0375,0.0875,0.0,0.0625,1.1875
1,mixed,0,5,"Memory-1(0.13682493953529795, 0.2951673578441472, 0.02226131652501634, 0.0, 0.04375984610798547)",3000100002016,1.45,1.0125,0.0375,0.125,0.0125,0.08125,1.23125
1,mixed,0,5,"Memory-1(0.13682493953529795, 0.2951673578441472, 0.02226131652501634, 0.0, 0.04375984610798547)",3000100002018,1.125,1.1875,0.0625,0.05,0.0125,0.05625,1.15625
1,mixed,0,5,"Memory-1(0.13682493953529795, 0.2951673578441472, 0.02226131652501634, 0.0, 0.04375984610798547)",3000100002020,1.4375,1.125,0.0625,0.125,0.0,0.09375,1.28125
1,mixed,0,5,"Memory-1(0.13682493953529795, 0.2951673578441472, 0.02226131652501634, 0.0, 0.04375984610798547)",3000100002022,1.2875,1.1,0.05,0.0875,0.0125,0.06875,1.19375
1,mixed,0,5,"Memory-1(0.13682493953529795, 0.2951673578441472, 0.02226131652501634, 0.0, 0.04375984610798547)",3000100002024,1.2125,1.0875,0.0375,0.0625,0.0,0.05,1.15
1,mixed,0,5,"Memory-1(0.13682493953529795, 0.2951673578441472, 0.02226131652501634, 0.0, 0.04375984610798547)",3000100002026,1.2375,1.175,0.0625,0.075,0.0,0.06875,1.20625
1,mixed,0,5,"Memory-1(0.13682493953529795, 0.2951673578441472, 0.02226131652501634, 0.0, 0.04375984610798547)",3000100002028,1.4125,1.0375,0.0375,0.1125,0.0,0.075,1.225
1,mixed,0,5,"Memory-1(0.13682493953529795, 0.2951673578441472, 0.02226131652501634, 0.0, 0.04375984610798547)",3000100002030,1.25,1.0625,0.0375,0.075,0.0125,0.056249999999999994,1.15625
1,mixed,0,5,"Memory-1(0.13682493953529795, 0.2951673578441472, 0.02226131652501634, 0.0, 0.04375984610798547)",3000100002032,1.2875,1.225,0.0875,0.1,0.025,0.09375,1.25625
1,mixed,0,5,"Memory-1(0.13682493953529795, 0.2951673578441472, 0.02226131652501634, 0.0, 0.04375984610798547)",3000100002034,1.2625,1.075,0.0375,0.075,0.0,0.056249999999999994,1.16875
1,mixed,0,5,"Memory-1(0.13682493953529795, 0.2951673578441472, 0.02226131652501634, 0.0, 0.04375984610798547)",3000100002036,1.1,1.1625,0.05,0.0375,0.0,0.04375,1.13125
1,mixed,0,5,"Memory-1(0.13682493953529795, 0.2951673578441472, 0.02226131652501634, 0.0, 0.04375984610798547)",3000100002038,1.35,1.225,0.0875,0.1125,0.0125,0.1,1.2875
1,mixed,0,6,"Memory-1(0.3237479485914657, 0.11846725610731501, 0.0, 0.0, 0.14854253055165895)",3000100003000,1.375,1.1875,0.075,0.1125,0.0,0.09375,1.28125
1,mixed,0,6,"Memory-1(0.3237479485914657, 0.11846725610731501, 0.0, 0.0, 0.14854253055165895)",3000100003002,1.475,0.975,0.025,0.125,0.0,0.075,1.225
1,mixed,0,6,"Memory-1(0.3237479485914657, 0.11846725610731501, 0.0, 0.0, 0.14854253055165895)",3000100003004,1.65,0.9625,0.0375,0.175,0.0125,0.10625,1.30625
1,mixed,0,6,"Memory-1(0.3237479485914657, 0.11846725610731501, 0.0, 0.0, 0.14854253055165895)",3000100003006,1.55,1.05,0.05,0.15,0.0,0.1,1.3
1,mixed,0,6,"Memory-1(0.3237479485914657, 0.11846725610731501, 0.0, 0.0, 0.14854253055165895)",3000100003008,1.7875,1.1,0.0875,0.225,0.025,0.15625,1.44375
1,mixed,0,6,"Memory-1(0.3237479485914657, 0.11846725610731501, 0.0, 0.0, 0.14854253055165895)",3000100003010,1.85,0.9125,0.0375,0.225,0.0125,0.13125,1.38125
1,mixed,0,6,"Memory-1(0.3237479485914657, 0.11846725610731501, 0.0, 0.0, 0.14854253055165895)",3000100003012,1.7125,1.025,0.0625,0.2,0.025,0.13125,1.36875
1,mixed,0,6,"Memory-1(0.3237479485914657, 0.11846725610731501, 0.0, 0.0, 0.14854253055165895)",3000100003014,1.65,1.15,0.0875,0.1875,0.0125,0.1375,1.4
1,mixed,0,6,"Memory-1(0.3237479485914657, 0.11846725610731501, 0.0, 0.0, 0.14854253055165895)",3000100003016,1.6875,0.875,0.0125,0.175,0.0,0.09375,1.28125
1,mixed,0,6,"Memory-1(0.3237479485914657, 0.11846725610731501, 0.0, 0.0, 0.14854253055165895)",3000100003018,1.7625,1.075,0.075,0.2125,0.0125,0.14375,1.41875
1,mixed,0,6,"Memory-1(0.3237479485914657, 0.11846725610731501, 0.0, 0.0, 0.14854253055165895)",3000100003020,1.4625,1.025,0.0375,0.125,0.0,0.08125,1.24375
1,mixed,0,6,"Memory-1(0.3237479485914657, 0.11846725610731501, 0.0, 0.0, 0.14854253055165895)",3000100003022,1.3875,1.1375,0.0625,0.1125,0.0,0.0875,1.2625
1,mixed,0,6,"Memory-1(0.3237479485914657, 0.11846725610731501, 0.0, 0.0, 0.14854253055165895)",3000100003024,1.6,0.85,0.0,0.15,0.0,0.075,1.225
1,mixed,0,6,"Memory-1(0.3237479485914657, 0.11846725610731501, 0.0, 0.0, 0.14854253055165895)",3000100003026,1.4375,1.125,0.0625,0.125,0.0,0.09375,1.28125
1,mixed,0,6,"Memory-1(0.3237479485914657, 0.11846725610731501, 0.0, 0.0, 0.14854253055165895)",3000100003028,1.4,1.0875,0.05,0.1125,0.0,0.08125,1.24375
1,mixed,0,6,"Memory-1(0.3237479485914657, 0.11846725610731501, 0.0, 0.0, 0.14854253055165895)",3000100003030,1.3375,1.0875,0.05,0.1,0.0125,0.07500000000000001,1.2125
1,mixed,0,6,"Memory-1(0.3237479485914657, 0.11846725610731501, 0.0, 0.0, 0.14854253055165895)",3000100003032,1.75,0.9375,0.0375,0.2,0.0125,0.11875000000000001,1.34375
1,mixed,0,6,"Memory-1(0.3237479485914657, 0.11846725610731501, 0.0, 0.0, 0.14854253055165895)",3000100003034,1.6,1.0375,0.05,0.1625,0.0,0.10625000000000001,1.31875
1,mixed,0,6,"Memory-1(0.3237479485914657, 0.11846725610731501, 0.0, 0.0, 0.14854253055165895)",3000100003036,1.3875,0.95,0.0125,0.1,0.0,0.05625,1.16875
1,mixed,0,6,"Memory-1(0.3237479485914657, 0.11846725610731501, 0.0, 0.0, 0.14854253055165895)",3000100003038,1.6,1.0375,0.05,0.1625,0.0,0.10625000000000001,1.31875
1,mixed,0,7,"Memory-1(0.3093978464597232, 0.11679865982529478, 0.009437042512168602, 0.0, 0.02347617317921128)",3000100004200,1.075,1.2625,0.075,0.0375,0.0,0.056249999999999994,1.16875
1,mixed,0,7,"Memory-1(0.3093978464597232, 0.11679865982529478, 0.009437042512168602, 0.0, 0.02347617317921128)",3000100004202,1.2,1.1375,0.05,0.0625,0.0,0.05625,1.16875
1,mixed,0,7,"Memory-1(0.3093978464597232, 0.11679865982529478, 0.009437042512168602, 0.0, 0.02347617317921128)",3000100004204,1.4625,1.025,0.0375,0.125,0.0,0.08125,1.24375
1,mixed,0,7,"Memory-1(0.3093978464597232, 0.11679865982529478, 0.009437042512168602, 0.0, 0.02347617317921128)",3000100004206,1.2,1.1375,0.05,0.0625,0.0,0.05625,1.16875
1,mixed,0,7,"Memory-1(0.3093978464597232, 0.11679865982529478, 0.009437042512168602, 0.0, 0.02347617317921128)",3000100004208,1.2125,1.0875,0.0375,0.0625,0.0,0.05,1.15
1,mixed,0,7,"Memory-1(0.3093978464597232, 0.11679865982529478, 0.009437042512168602, 0.0, 0.02347617317921128)",3000100004210,1.2375,1.1125,0.05,0.075,0.0125,0.0625,1.175
1,mixed,0,7,"Memory-1(0.3093978464597232, 0.11679865982529478, 0.009437042512168602, 0.0, 0.02347617317921128)",3000100004212,1.425,0.9875,0.025,0.1125,0.0,0.06875,1.20625
1,mixed,0,7,"Memory-1(0.3093978464597232, 0.11679865982529478, 0.009437042512168602, 0.0, 0.02347617317921128)",3000100004214,1.3375,1.2125,0.0875,0.1125,0.025,0.1,1.275
1,mixed,0,7,"Memory-1(0.3093978464597232, 0.11679865982529478, 0.009437042512168602, 0.0, 0.02347617317921128)",3000100004216,1.225,1.225,0.075,0.075,0.0,0.075,1.225
1,mixed,0,7,"Memory-1(0.3093978464597232, 0.11679865982529478, 0.009437042512168602, 0.0, 0.02347617317921128)",3000100004218,1.2,1.1375,0.05,0.0625,0.0,0.05625,1.16875
1,mixed,0,7,"Memory-1(0.3093978464597232, 0.11679865982529478, 0.009437042512168602, 0.0, 0.02347617317921128)",3000100004220,1.2875,0.975,0.0125,0.075,0.0,0.04375,1.13125
1,mixed,0,7,"Memory-1(0.3093978464597232, 0.11679865982529478, 0.009437042512168602, 0.0, 0.02347617317921128)",3000100004222,1.2625,1.075,0.0375,0.075,0.0,0.056249999999999994,1.16875
1,mixed,0,7,"Memory-1(0.3093978464597232, 0.11679865982529478, 0.009437042512168602, 0.0, 0.02347617317921128)",3000100004224,1.2375,1.175,0.0625,0.075,0.0,0.06875,1.20625
1,mixed,0,7,"Memory-1(0.3093978464597232, 0.11679865982529478, 0.009437042512168602, 0.0, 0.02347617317921128)",3000100004226,1.0875,1.025,0.0125,0.025,0.0,0.018750000000000003,1.05625
1,mixed,0,7,"Memory-1(0.3093978464597232, 0.11679865982529478, 0.009437042512168602, 0.0, 0.02347617317921128)",3000100004228,1.2625,1.0125,0.025,0.075,0.0125,0.05,1.1375
1,mixed,0,7,"Memory-1(0.3093978464597232, 0.11679865982529478, 0.009437042512168602, 0.0, 0.02347617317921128)",3000100004230,1.35,1.0375,0.0375,0.1,0.0125,0.06875,1.19375
1,mixed,0,7,"Memory-1(0.3093978464597232, 0.11679865982529478, 0.009437042512168602, 0.0, 0.02347617317921128)",3000100004232,1.2875,1.1625,0.0625,0.0875,0.0,0.075,1.225
1,mixed,0,7,"Memory-1(0.3093978464597232, 0.11679865982529478, 0.009437042512168602, 0.0, 0.02347617317921128)",3000100004234,1.1375,1.2,0.0625,0.05,0.0,0.05625,1.16875
1,mixed,0,7,"Memory-1(0.3093978464597232, 0.11679865982529478, 0.009437042512168602, 0.0, 0.02347617317921128)",3000100004236,1.45,1.0125,0.0375,0.125,0.0125,0.08125,1.23125
1,mixed,0,7,"Memory-1(0.3093978464597232, 0.11679865982529478, 0.009437042512168602, 0.0, 0.02347617317921128)",3000100004238,1.1875,1.125,0.05,0.0625,0.0125,0.05625,1.15625
1,mixed,0,8,"Memory-1(0.16812930926424752, 0.07359399776043057, 0.1344425500832278, 0.06261327527227561, 0.014435239911155338)",3000100005600,1.15,0.9625,0.0,0.0375,0.0,0.01875,1.05625
1,mixed,0,8,"Memory-1(0.16812930926424752, 0.07359399776043057, 0.1344425500832278, 0.06261327527227561, 0.014435239911155338)",3000100005602,1.0375,1.225,0.0625,0.025,0.0,0.04375,1.13125
1,mixed,0,8,"Memory-1(0.16812930926424752, 0.07359399776043057, 0.1344425500832278, 0.06261327527227561, 0.014435239911155338)",3000100005604,1.3375,0.9625,0.0125,0.0875,0.0,0.049999999999999996,1.15
1,mixed,0,8,"Memory-1(0.16812930926424752, 0.07359399776043057, 0.1344425500832278, 0.06261327527227561, 0.014435239911155338)",3000100005606,1.3,1.05,0.0375,0.0875,0.0125,0.0625,1.175
1,mixed,0,8,"Memory-1(0.16812930926424752, 0.07359399776043057, 0.1344425500832278, 0.06261327527227561, 0.014435239911155338)",3000100005608,1.175,1.3,0.1,0.075,0.025,0.0875,1.2375
1,mixed,0,8,"Memory-1(0.16812930926424752, 0.07359399776043057, 0.1344425500832278, 0.06261327527227561, 0.014435239911155338)",3000100005610,1.55,1.175,0.0875,0.1625,0.0125,0.125,1.3625
1,mixed,0,8,"Memory-1(0.16812930926424752, 0.07359399776043057, 0.1344425500832278, 0.06261327527227561, 0.014435239911155338)",3000100005612,1.2375,1.175,0.0625,0.075,0.0,0.06875,1.20625
1,mixed,0,8,"Memory-1(0.16812930926424752, 0.07359399776043057, 0.1344425500832278, 0.06261327527227561, 0.014435239911155338)",3000100005614,1.4125,1.225,0.0875,0.125,0.0,0.10625,1.31875
1,mixed,0,8,"Memory-1(0.16812930926424752, 0.07359399776043057, 0.1344425500832278, 0.06261327527227561, 0.014435239911155338)",3000100005616,1.45,1.2,0.0875,0.1375,0.0125,0.1125,1.325
1,mixed,0,8,"Memory-1(0.16812930926424752, 0.07359399776043057, 0.1344425500832278, 0.06261327527227561, 0.014435239911155338)",3000100005618,1.225,1.0375,0.025,0.0625,0.0,0.04375,1.13125
1,mixed,0,8,"Memory-1(0.16812930926424752, 0.07359399776043057, 0.1344425500832278, 0.06261327527227561, 0.014435239911155338)",3000100005620,1.325,1.0125,0.025,0.0875,0.0,0.056249999999999994,1.16875
1,mixed,0,8,"Memory-1(0.16812930926424752, 0.07359399776043057, 0.1344425500832278, 0.06261327527227561, 0.014435239911155338)",3000100005622,1.3,0.9875,0.025,0.0875,0.025,0.056249999999999994,1.14375
1,mixed,0,8,"Memory-1(0.16812930926424752, 0.07359399776043057, 0.1344425500832278, 0.06261327527227561, 0.014435239911155338)",3000100005624,1.425,1.1125,0.0625,0.125,0.0125,0.09375,1.26875
1,mixed,0,8,"Memory-1(0.16812930926424752, 0.07359399776043057, 0.1344425500832278, 0.06261327527227561, 0.014435239911155338)",3000100005626,1.4625,1.025,0.0375,0.125,0.0,0.08125,1.24375
1,mixed,0,8,"Memory-1(0.16812930926424752, 0.07359399776043057, 0.1344425500832278, 0.06261327527227561, 0.014435239911155338)",3000100005628,1.2125,1.2125,0.075,0.075,0.0125,0.075,1.2125
1,mixed,0,8,"Memory-1(0.16812930926424752, 0.07359399776043057, 0.1344425500832278, 0.06261327527227561, 0.014435239911155338)",3000100005630,1.4,1.0875,0.05,0.1125,0.0,0.08125,1.24375
1,mixed,0,8,"Memory-1(0.16812930926424752, 0.07359399776043057, 0.1344425500832278, 0.06261327527227561, 0.014435239911155338)",3000100005632,1.3875,1.1375,0.0625,0.1125,0.0,0.0875,1.2625
1,mixed,0,8,"Memory-1(0.16812930926424752, 0.07359399776043057, 0.1344425500832278, 0.06261327527227561, 0.014435239911155338)",3000100005634,1.3625,0.9875,0.025,0.1,0.0125,0.0625,1.175
1,mixed,0,8,"Memory-1(0.16812930926424752, 0.07359399776043057, 0.1344425500832278, 0.06261327527227561, 0.014435239911155338)",3000100005636,1.375,1.0,0.025,0.1,0.0,0.0625,1.1875
1,mixed,0,8,"Memory-1(0.16812930926424752, 0.07359399776043057, 0.1344425500832278, 0.06261327527227561, 0.014435239911155338)",3000100005638,1.3,1.1125,0.05,0.0875,0.0,0.06875,1.20625
1,mixed,0,9,"Memory-1(0.024406140299203738, 0.27090829486254614, 0.2098227523480074, 0.04693391870184946, 0.022420455543570257)",3000100007200,1.225,1.225,0.075,0.075,0.0,0.075,1.225
1,mixed,0,9,"Memory-1(0.024406140299203738, 0.27090829486254614, 0.2098227523480074, 0.04693391870184946, 0.022420455543570257)",3000100007202,1.325,1.1375,0.0625,0.1,0.0125,0.08125,1.23125
1,mixed,0,9,"Memory-1(0.024406140299203738, 0.27090829486254614, 0.2098227523480074, 0.04693391870184946, 0.022420455543570257)",3000100007204,1.025,1.275,0.075,0.025,0.0,0.05,1.15
1,mixed,0,9,"Memory-1(0.024406140299203738, 0.27090829486254614, 0.2098227523480074, 0.04693391870184946, 0.022420455543570257)",3000100007206,1.2125,1.2125,0.075,0.075,0.0125,0.075,1.2125
1,mixed,0,9,"Memory-1(0.024406140299203738, 0.27090829486254614, 0.2098227523480074, 0.04693391870184946, 0.022420455543570257)",3000100007208,1.3,1.1125,0.05,0.0875,0.0,0.06875,1.20625
1,mixed,0,9,"Memory-1(0.024406140299203738, 0.27090829486254614, 0.2098227523480074, 0.04693391870184946, 0.022420455543570257)",3000100007210,1.25,1.3125,0.1,0.0875,0.0,0.09375,1.28125
1,mixed,0,9,"Memory-1(0.024406140299203738, 0.27090829486254614, 0.2098227523480074, 0.04693391870184946, 0.022420455543570257)",3000100007212,1.1125,1.1125,0.0375,0.0375,0.0,0.0375,1.1125
1,mixed,0,9,"Memory-1(0.024406140299203738, 0.27090829486254614, 0.2098227523480074, 0.04693391870184946, 0.022420455543570257)",3000100007214,1.15,1.3375,0.1125,0.075,0.0375,0.09375,1.24375
1,mixed,0,9,"Memory-1(0.024406140299203738, 0.27090829486254614, 0.2098227523480074, 0.04693391870184946, 0.022420455543570257)",3000100007216,1.0625,1.125,0.0375,0.025,0.0,0.03125,1.09375
1,mixed,0,9,"Memory-1(0.024406140299203738, 0.27090829486254614, 0.2098227523480074, 0.04693391870184946, 0.022420455543570257)",3000100007218,1.275,1.2125,0.075,0.0875,0.0,0.08124999999999999,1.24375
1,mixed,0,9,"Memory-1(0.024406140299203738, 0.27090829486254614, 0.2098227523480074, 0.04693391870184946, 0.022420455543570257)",3000100007220,1.375,1.0625,0.05,0.1125,0.025,0.08125,1.21875
1,mixed,0,9,"Memory-1(0.024406140299203738, 0.27090829486254614, 0.2098227523480074, 0.04693391870184946, 0.022420455543570257)",3000100007222,1.1,1.1625,0.05,0.0375,0.0,0.04375,1.13125
1,mixed,0,9,"Memory-1(0.024406140299203738, 0.27090829486254614, 0.2098227523480074, 0.04693391870184946, 0.022420455543570257)",3000100007224,1.25,1.4375,0.1375,0.1,0.0125,0.11875000000000001,1.34375
1,mixed,0,9,"Memory-1(0.024406140299203738, 0.27090829486254614, 0.2098227523480074, 0.04693391870184946, 0.022420455543570257)",3000100007226,1.2125,1.275,0.0875,0.075,0.0,0.08124999999999999,1.24375
1,mixed,0,9,"Memory-1(0.024406140299203738, 0.27090829486254614, 0.2098227523480074, 0.04693391870184946, 0.022420455543570257)",3000100007228,1.7125,0.9625,0.0375,0.1875,0.0,0.1125,1.3375
1,mixed,0,9,"Memory-1(0.024406140299203738, 0.27090829486254614, 0.2098227523480074, 0.04693391870184946, 0.022420455543570257)",3000100007230,1.0625,1.25,0.075,0.0375,0.0125,0.056249999999999994,1.15625
1,mixed,0,9,"Memory-1(0.024406140299203738, 0.27090829486254614, 0.2098227523480074, 0.04693391870184946, 0.022420455543570257)",3000100007232,1.0875,1.025,0.0125,0.025,0.0,0.018750000000000003,1.05625
1,mixed,0,9,"Memory-1(0.024406140299203738, 0.27090829486254614, 0.2098227523480074, 0.04693391870184946, 0.022420455543570257)",3000100007234,1.25,1.1875,0.075,0.0875,0.025,0.08124999999999999,1.21875
1,mixed,0,9,"Memory-1(0.024406140299203738, 0.27090829486254614, 0.2098227523480074, 0.04693391870184946, 0.022420455543570257)",3000100007236,1.2875,1.1,0.05,0.0875,0.0125,0.06875,1.19375
1,mixed,0,9,"Memory-1(0.024406140299203738, 0.27090829486254614, 0.2098227523480074, 0.04693391870184946, 0.022420455543570257)",3000100007238,1.175,1.2375,0.075,0.0625,0.0,0.06875,1.20625
1,mixed,0,10,"Memory-1(0.11387776131607186, 0.051859040440686455, 0.1973283073790768, 0.0, 0.04485318126212091)",3000100009000,1.15,1.3375,0.1,0.0625,0.0,0.08125,1.24375
1,mixed,0,10,"Memory-1(0.11387776131607186, 0.051859040440686455, 0.1973283073790768, 0.0, 0.04485318126212091)",3000100009002,1.525,1.15,0.0875,0.1625,0.0375,0.125,1.3375
1,mixed,0,10,"Memory-1(0.11387776131607186, 0.051859040440686455, 0.1973283073790768, 0.0, 0.04485318126212091)",3000100009004,1.2625,1.2,0.075,0.0875,0.0125,0.08124999999999999,1.23125
1,mixed,0,10,"Memory-1(0.11387776131607186, 0.051859040440686455, 0.1973283073790768, 0.0, 0.04485318126212091)",3000100009006,1.45,1.075,0.05,0.125,0.0,0.0875,1.2625
1,mixed,0,10,"Memory-1(0.11387776131607186, 0.051859040440686455, 0.1973283073790768, 0.0, 0.04485318126212091)",3000100009008,1.575,0.95,0.025,0.15,0.0,0.0875,1.2625
1,mixed,0,10,"Memory-1(0.11387776131607186, 0.051859040440686455, 0.1973283073790768, 0.0, 0.04485318126212091)",3000100009010,1.575,0.95,0.025,0.15,0.0,0.0875,1.2625
