seed,regime,evaluation_set,opponent,match_seed,score_per_turn,opponent_score_per_turn,cooperation,opponent_cooperation,mutual_cooperation
1,fixed,ALLC,Memory-1(ALLC),3000130000032,4.375,0.9375,0.3125,1.0,0.3125
1,fixed,ALLC,Memory-1(ALLC),3000130000034,4.15,1.0875,0.3375,0.95,0.3125
1,fixed,ALLC,Memory-1(ALLC),3000130000036,4.1875,1.0625,0.3375,0.9625,0.325
1,fixed,ALLC,Memory-1(ALLC),3000130000038,4.1375,0.95,0.2875,0.925,0.275
1,mixed,common_field,Tit For Tat,3000110000000,1.4375,0.9375,0.0125,0.1125,0.0
1,mixed,common_field,Tit For Tat,3000110000002,1.4125,1.225,0.1,0.1375,0.0375
1,mixed,common_field,Tit For Tat,3000110000004,1.2,1.1375,0.05,0.0625,0.0
1,mixed,common_field,Tit For Tat,3000110000006,1.2875,1.225,0.0875,0.1,0.025
1,mixed,common_field,Tit For Tat,3000110000008,1.3375,1.0875,0.05,0.1,0.0125
1,mixed,common_field,Tit For Tat,3000110000010,1.4625,1.15,0.075,0.1375,0.0125
1,mixed,common_field,Tit For Tat,3000110000012,1.25,1.25,0.0875,0.0875,0.0125
1,mixed,common_field,Tit For Tat,3000110000014,1.4875,1.3625,0.1375,0.1625,0.025
1,mixed,common_field,Tit For Tat,3000110000016,1.3625,1.175,0.075,0.1125,0.0125
1,mixed,common_field,Tit For Tat,3000110000018,1.3125,1.0625,0.0375,0.0875,0.0
1,mixed,common_field,Tit For Tat,3000110000020,1.3625,1.05,0.0375,0.1,0.0
1,mixed,common_field,Tit For Tat,3000110000022,1.2625,1.0125,0.025,0.075,0.0125
1,mixed,common_field,Tit For Tat,3000110000024,1.225,1.0375,0.025,0.0625,0.0
1,mixed,common_field,Tit For Tat,3000110000026,1.5625,1.0625,0.0625,0.1625,0.025
1,mixed,common_field,Tit For Tat,3000110000028,1.475,1.1,0.0625,0.1375,0.0125
1,mixed,common_field,Tit For Tat,3000110000030,1.325,1.2,0.075,0.1,0.0
1,mixed,common_field,Tit For Tat,3000110000032,1.5,1.1875,0.0875,0.15,0.0125
1,mixed,common_field,Tit For Tat,3000110000034,1.425,1.175,0.075,0.125,0.0
1,mixed,common_field,Tit For Tat,3000110000036,1.55,1.1125,0.075,0.1625,0.025
1,mixed,common_field,Tit For Tat,3000110000038,1.2875,1.1,0.05,0.0875,0.0125
1,mixed,common_field,Always Defect,3000110000200,1.05,1.175,0.05,0.025,0.0
1,mixed,common_field,Always Defect,3000110000202,1.1875,1.3125,0.1,0.075,0.0125
1,mixed,common_field,Always Defect,3000110000204,1.3125,1.0625,0.0375,0.0875,0.0
1,mixed,common_field,Always Defect,3000110000206,1.2375,1.175,0.0625,0.075,0.0
1,mixed,common_field,Always Defect,3000110000208,1.0625,1.3125,0.0875,0.0375,0.0
1,mixed,common_field,Always Defect,3000110000210,1.3375,1.15,0.0625,0.1,0.0
1,mixed,common_field,Always Defect,3000110000212,1.2375,1.175,0.0625,0.075,0.0
1,mixed,common_field,Always Defect,3000110000214,1.2375,1.175,0.0625,0.075,0.0
1,mixed,common_field,Always Defect,3000110000216,1.225,1.0375,0.025,0.0625,0.0
1,mixed,common_field,Always Defect,3000110000218,1.125,1.1875,0.0625,0.05,0.0125
1,mixed,common_field,Always Defect,3000110000220,1.225,1.225,0.075,0.075,0.0
1,mixed,common_field,Always Defect,3000110000222,1.025,1.0875,0.025,0.0125,0.0
1,mixed,common_field,Always Defect,3000110000224,1.175,1.05,0.025,0.05,0.0
1,mixed,common_field,Always Defect,3000110000226,1.1375,1.2,0.0625,0.05,0.0
1,mixed,common_field,Always Defect,3000110000228,1.0125,1.1375,0.0375,0.0125,0.0
1,mixed,common_field,Always Defect,3000110000230,1.025,1.275,0.075,0.025,0.0
1,mixed,common_field,Always Defect,3000110000232,1.2625,1.075,0.0375,0.075,0.0
1,mixed,common_field,Always Defect,3000110000234,1.0875,1.2125,0.0625,0.0375,0.0
1,mixed,common_field,Always Defect,3000110000236,1.1625,1.1,0.0375,0.05,0.0
1,mixed,common_field,Always Defect,3000110000238,1.325,1.0125,0.025,0.0875,0.0
1,mixed,common_field,Grudger,3000110000400,1.2,1.075,0.0375,0.0625,0.0125
1,mixed,common_field,Grudger,3000110000402,1.1,1.1625,0.05,0.0375,0.0
1,mixed,common_field,Grudger,3000110000404,1.1625,1.225,0.075,0.0625,0.0125
1,mixed,common_field,Grudger,3000110000406,1.125,1.0625,0.025,0.0375,0.0
1,mixed,common_field,Grudger,3000110000408,1.1875,1.0,0.0125,0.05,0.0
1,mixed,common_field,Grudger,3000110000410,1.2,1.1375,0.05,0.0625,0.0
1,mixed,common_field,Grudger,3000110000412,1.325,1.0125,0.025,0.0875,0.0
1,mixed,common_field,Grudger,3000110000414,1.125,1.1875,0.0625,0.05,0.0125
1,mixed,common_field,Grudger,3000110000416,1.0875,1.525,0.15,0.0625,0.0125
1,mixed,common_field,Grudger,3000110000418,1.175,1.175,0.0625,0.0625,0.0125
1,mixed,common_field,Grudger,3000110000420,1.0875,1.3375,0.1,0.05,0.0125
1,mixed,common_field,Grudger,3000110000422,1.025,1.275,0.075,0.025,0.0
1,mixed,common_field,Grudger,3000110000424,1.1125,1.1125,0.0375,0.0375,0.0
1,mixed,common_field,Grudger,3000110000426,1.3625,1.05,0.0375,0.1,0.0
1,mixed,common_field,Grudger,3000110000428,1.1875,1.125,0.05,0.0625,0.0125
1,mixed,common_field,Grudger,3000110000430,1.0875,1.2125,0.0625,0.0375,0.0
1,mixed,common_field,Grudger,3000110000432,1.1625,1.225,0.075,0.0625,0.0125
1,mixed,common_field,Grudger,3000110000434,1.175,1.05,0.025,0.05,0.0
1,mixed,common_field,Grudger,3000110000436,1.1375,1.2,0.0625,0.05,0.0
1,mixed,common_field,Grudger,3000110000438,1.25,1.125,0.05,0.075,0.0
1,mixed,common_field,Joss (0.9),3000110000600,1.6125,1.175,0.1,0.1875,0.0375
1,mixed,common_field,Joss (0.9),3000110000602,1.25,1.125,0.05,0.075,0.0
1,mixed,common_field,Joss (0.9),3000110000604,1.275,1.025,0.025,0.075,0.0
1,mixed,common_field,Joss (0.9),3000110000606,1.3625,1.05,0.0375,0.1,0.0
1,mixed,common_field,Joss (0.9),3000110000608,1.3,1.05,0.0375,0.0875,0.0125
1,mixed,common_field,Joss (0.9),3000110000610,1.475,0.975,0.025,0.125,0.0
1,mixed,common_field,Joss (0.9),3000110000612,1.3625,1.1125,0.0625,0.1125,0.025
1,mixed,common_field,Joss (0.9),3000110000614,1.275,1.025,0.025,0.075,0.0
1,mixed,common_field,Joss (0.9),3000110000616,1.425,0.9875,0.0375,0.125,0.0375
1,mixed,common_field,Joss (0.9),3000110000618,1.175,1.1125,0.05,0.0625,0.025
1,mixed,common_field,Joss (0.9),3000110000620,1.4875,1.175,0.0875,0.15,0.025
1,mixed,common_field,Joss (0.9),3000110000622,1.325,1.0125,0.025,0.0875,0.0
1,mixed,common_field,Joss (0.9),3000110000624,1.4875,1.2375,0.1,0.15,0.0125
1,mixed,common_field,Joss (0.9),3000110000626,1.3,1.1125,0.05,0.0875,0.0
1,mixed,common_field,Joss (0.9),3000110000628,1.1875,1.125,0.05,0.0625,0.0125
1,mixed,common_field,Joss (0.9),3000110000630,1.2625,1.1375,0.0625,0.0875,0.025
1,mixed,common_field,Joss (0.9),3000110000632,1.2125,1.0875,0.0375,0.0625,0.0
1,mixed,common_field,Joss (0.9),3000110000634,1.425,1.175,0.075,0.125,0.0
1,mixed,common_field,Joss (0.9),3000110000636,1.3625,1.175,0.075,0.1125,0.0125
1,mixed,common_field,Joss (0.9),3000110000638,1.3,1.175,0.075,0.1,0.025
1,mixed,common_field,Random (0.5),3000110000800,3.025,0.65,0.05,0.525,0.025
1,mixed,common_field,Random (0.5),3000110000802,3.0875,0.65,0.05,0.5375,0.0125
1,mixed,common_field,Random (0.5),3000110000804,2.925,0.6125,0.0375,0.5,0.0375
1,mixed,common_field,Random (0.5),3000110000806,2.925,0.55,0.0125,0.4875,0.0125
1,mixed,common_field,Random (0.5),3000110000808,3.2875,0.725,0.1,0.6125,0.0625
1,mixed,common_field,Random (0.5),3000110000810,3.0125,0.7625,0.0875,0.5375,0.05
1,mixed,common_field,Random (0.5),3000110000812,2.9375,0.875,0.1125,0.525,0.05
1,mixed,common_field,Random (0.5),3000110000814,2.8875,0.7625,0.075,0.5,0.0375
1,mixed,common_field,Random (0.5),3000110000816,3.025,0.65,0.05,0.525,0.025
1,mixed,common_field,Random (0.5),3000110000818,2.95,0.825,0.1,0.525,0.05
1,mixed,common_field,Random (0.5),3000110000820,2.9625,0.5875,0.025,0.5,0.0125
1,mixed,common_field,Random (0.5),3000110000822,3.05,0.7375,0.075,0.5375,0.025
1,mixed,common_field,Random (0.5),3000110000824,2.5375,0.85,0.0625,0.4,0.0
1,mixed,common_field,Random (0.5),3000110000826,3.2875,0.6,0.0625,0.6,0.05
1,mixed,common_field,Random (0.5),3000110000828,3.0375,0.6,0.0375,0.525,0.025
1,mixed,common_field,Random (0.5),3000110000830,2.8875,0.7625,0.075,0.5,0.0375
1,mixed,common_field,Random (0.5),3000110000832,2.55,0.8625,0.075,0.4125,0.025
1,mixed,common_field,Random (0.5),3000110000834,3.075,0.6375,0.05,0.5375,0.025
1,mixed,common_field,Random (0.5),3000110000836,2.9375,0.75,0.075,0.5125,0.0375
1,mixed,common_field,Random (0.5),3000110000838,2.7375,0.8625,0.0875,0.4625,0.025
1,mixed,common_field,Tester,3000110001000,1.3875,1.075,0.05,0.1125,0.0125
1,mixed,common_field,Tester,3000110001002,1.05,1.3,0.0875,0.0375,0.0125
1,mixed,common_field,Tester,3000110001004,1.1625,1.4125,0.125,0.075,0.0125
1,mixed,common_field,Tester,3000110001006,1.425,0.9875,0.025,0.1125,0.0
1,mixed,common_field,Tester,3000110001008,1.5375,0.9125,0.0125,0.1375,0.0
1,mixed,common_field,Tester,3000110001010,1.2875,1.1,0.05,0.0875,0.0125
1,mixed,common_field,Tester,3000110001012,1.25,1.25,0.0875,0.0875,0.0125
1,mixed,common_field,Tester,3000110001014,1.5875,1.15,0.0875,0.175,0.025
1,mixed,common_field,Tester,3000110001016,1.6125,1.3,0.125,0.1875,0.0125
1,mixed,common_field,Tester,3000110001018,1.3375,1.15,0.0625,0.1,0.0
1,mixed,common_field,Tester,3000110001020,1.4875,1.05,0.05,0.1375,0.0125
1,mixed,common_field,Tester,3000110001022,1.4625,1.15,0.075,0.1375,0.0125
1,mixed,common_field,Tester,3000110001024,1.375,1.0625,0.05,0.1125,0.025
1,mixed,common_field,Tester,3000110001026,1.175,1.05,0.025,0.05,0.0
1,mixed,common_field,Tester,3000110001028,1.1,0.975,0.0,0.025,0.0
1,mixed,common_field,Tester,3000110001030,1.55,0.9875,0.0375,0.15,0.0125
1,mixed,common_field,Tester,3000110001032,1.575,1.1375,0.075,0.1625,0.0
1,mixed,common_field,Tester,3000110001034,1.2625,1.075,0.0375,0.075,0.0
1,mixed,common_field,Tester,3000110001036,1.4125,1.0375,0.0375,0.1125,0.0
1,mixed,common_field,Tester,3000110001038,1.4125,1.1625,0.075,0.125,0.0125
1,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000110001200,2.85,0.6625,0.0375,0.475,0.0125
1,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000110001202,2.9125,0.7875,0.0875,0.5125,0.05
1,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000110001204,2.8875,0.7,0.0625,0.5,0.05
1,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000110001206,2.875,0.6875,0.05,0.4875,0.025
1,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000110001208,3.025,0.525,0.0125,0.5125,0.0125
1,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000110001210,2.9,0.8375,0.1125,0.525,0.0875
1,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000110001212,2.9375,0.75,0.075,0.5125,0.0375
1,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000110001214,3.05,0.6125,0.05,0.5375,0.05
1,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000110001216,2.9375,0.6875,0.05,0.5,0.0125
1,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000110001218,2.8625,0.8,0.075,0.4875,0.0125
1,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000110001220,2.9,0.65,0.0375,0.4875,0.0125
1,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000110001222,2.9625,0.65,0.05,0.5125,0.0375
1,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000110001224,2.925,0.675,0.05,0.5,0.025
1,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000110001226,2.9875,0.6125,0.0375,0.5125,0.025
1,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000110001228,2.9375,0.75,0.075,0.5125,0.0375
1,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000110001230,3.025,0.65,0.05,0.525,0.025
1,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000110001232,2.85,0.7875,0.075,0.4875,0.025
1,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000110001234,2.9,0.7125,0.0625,0.5,0.0375
1,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000110001236,3.0125,0.7,0.075,0.5375,0.0625
1,mixed,common_field,Pavlov (Win-Stay Lose-Shift),3000110001238,2.975,0.725,0.075,0.525,0.05
1,mixed,self,"Memory-1(0.32437725366953063, 0.17209653923767057, 0.0, 0.0, 0.0)",3000120000000,1.0375,1.1625,0.05,0.025,0.0125
1,mixed,self,"Memory-1(0.32437725366953063, 0.17209653923767057, 0.0, 0.0, 0.0)",3000120000002,1.2,1.2625,0.0875,0.075,0.0125
1,mixed,self,"Memory-1(0.32437725366953063, 0.17209653923767057, 0.0, 0.0, 0.0)",3000120000004,1.175,1.175,0.0625,0.0625,0.0125
1,mixed,self,"Memory-1(0.32437725366953063, 0.17209653923767057, 0.0, 0.0, 0.0)",3000120000006,1.1375,1.0125,0.0125,0.0375,0.0
1,mixed,self,"Memory-1(0.32437725366953063, 0.17209653923767057, 0.0, 0.0, 0.0)",3000120000008,1.25,1.0625,0.0375,0.075,0.0125
1,mixed,self,"Memory-1(0.32437725366953063, 0.17209653923767057, 0.0, 0.0, 0.0)",3000120000010,1.025,1.0875,0.025,0.0125,0.0
1,mixed,self,"Memory-1(0.32437725366953063, 0.17209653923767057, 0.0, 0.0, 0.0)",3000120000012,1.3,1.1125,0.05,0.0875,0.0
1,mixed,self,"Memory-1(0.32437725366953063, 0.17209653923767057, 0.0, 0.0, 0.0)",3000120000014,1.45,1.2,0.0875,0.1375,0.0125
1,mixed,self,"Memory-1(0.32437725366953063, 0.17209653923767057, 0.0, 0.0, 0.0)",3000120000016,1.2,1.1375,0.05,0.0625,0.0
1,mixed,self,"Memory-1(0.32437725366953063, 0.17209653923767057, 0.0, 0.0, 0.0)",3000120000018,1.175,1.2375,0.075,0.0625,0.0
1,mixed,self,"Memory-1(0.32437725366953063, 0.17209653923767057, 0.0, 0.0, 0.0)",3000120000020,1.225,1.0375,0.025,0.0625,0.0
1,mixed,self,"Memory-1(0.32437725366953063, 0.17209653923767057, 0.0, 0.0, 0.0)",3000120000022,1.1,1.1625,0.05,0.0375,0.0
1,mixed,self,"Memory-1(0.32437725366953063, 0.17209653923767057, 0.0, 0.0, 0.0)",3000120000024,1.1875,1.1875,0.0625,0.0625,0.0
1,mixed,self,"Memory-1(0.32437725366953063, 0.17209653923767057, 0.0, 0.0, 0.0)",3000120000026,1.0125,1.325,0.0875,0.025,0.0
1,mixed,self,"Memory-1(0.32437725366953063, 0.17209653923767057, 0.0, 0.0, 0.0)",3000120000028,1.1375,1.2,0.0625,0.05,0.0
1,mixed,self,"Memory-1(0.32437725366953063, 0.17209653923767057, 0.0, 0.0, 0.0)",3000120000030,1.125,1.25,0.075,0.05,0.0
1,mixed,self,"Memory-1(0.32437725366953063, 0.17209653923767057, 0.0, 0.0, 0.0)",3000120000032,1.075,1.2625,0.075,0.0375,0.0
1,mixed,self,"Memory-1(0.32437725366953063, 0.17209653923767057, 0.0, 0.0, 0.0)",3000120000034,1.225,0.975,0.0125,0.0625,0.0125
1,mixed,self,"Memory-1(0.32437725366953063, 0.17209653923767057, 0.0, 0.0, 0.0)",3000120000036,1.3125,1.3125,0.1125,0.1125,0.025
1,mixed,self,"Memory-1(0.32437725366953063, 0.17209653923767057, 0.0, 0.0, 0.0)",3000120000038,1.05,1.3,0.0875,0.0375,0.0125
1,mixed,ALLC,Memory-1(ALLC),3000130000000,4.8,0.1125,0.025,0.9625,0.025
1,mixed,ALLC,Memory-1(ALLC),3000130000002,4.7375,0.3,0.0875,0.975,0.075
1,mixed,ALLC,Memory-1(ALLC),3000130000004,4.675,0.3,0.0875,0.9625,0.0875
1,mixed,ALLC,Memory-1(ALLC),3000130000006,4.725,0.225,0.0625,0.9625,0.0625
1,mixed,ALLC,Memory-1(ALLC),3000130000008,4.55,0.2375,0.05,0.9125,0.05
1,mixed,ALLC,Memory-1(ALLC),3000130000010,4.725,0.1625,0.0375,0.95,0.0375
1,mixed,ALLC,Memory-1(ALLC),3000130000012,4.725,0.225,0.0625,0.9625,0.0625
1,mixed,ALLC,Memory-1(ALLC),3000130000014,4.7,0.2,0.05,0.95,0.05
1,mixed,ALLC,Memory-1(ALLC),3000130000016,4.55,0.2375,0.05,0.9125,0.05
1,mixed,ALLC,Memory-1(ALLC),3000130000018,4.775,0.15,0.0375,0.9625,0.0375
1,mixed,ALLC,Memory-1(ALLC),3000130000020,4.525,0.4,0.1125,0.9375,0.1125
1,mixed,ALLC,Memory-1(ALLC),3000130000022,4.75,0.125,0.025,0.95,0.025
1,mixed,ALLC,Memory-1(ALLC),3000130000024,4.45,0.3875,0.1,0.9125,0.1
1,mixed,ALLC,Memory-1(ALLC),3000130000026,4.65,0.275,0.075,0.95,0.075
1,mixed,ALLC,Memory-1(ALLC),3000130000028,4.725,0.1625,0.0375,0.95,0.0375
1,mixed,ALLC,Memory-1(ALLC),3000130000030,4.7,0.2625,0.075,0.9625,0.075
1,mixed,ALLC,Memory-1(ALLC),3000130000032,4.95,0.075,0.025,1.0,0.025
1,mixed,ALLC,Memory-1(ALLC),3000130000034,4.675,0.2375,0.0625,0.95,0.0625
1,mixed,ALLC,Memory-1(ALLC),3000130000036,4.6375,0.3875,0.1125,0.9625,0.1
1,mixed,ALLC,Memory-1(ALLC),3000130000038,4.6,0.225,0.05,0.925,0.05
2,fixed,common_field,Tit For Tat,3000210000000,2.15,1.9,0.35,0.4,0.1
2,fixed,common_field,Tit For Tat,3000210000002,1.9875,2.05,0.375,0.3625,0.0875
2,fixed,common_field,Tit For Tat,3000210000004,2.0125,2.0125,0.375,0.375,0.1125
2,fixed,common_field,Tit For Tat,3000210000006,2.0625,2.0,0.375,0.3875,0.1125
2,fixed,common_field,Tit For Tat,3000210000008,1.9375,1.9375,0.3375,0.3375,0.075
2,fixed,common_field,Tit For Tat,3000210000010,2.1125,1.9875,0.375,0.4,0.1125
2,fixed,common_field,Tit For Tat,3000210000012,2.0875,1.9,0.3375,0.375,0.075
2,fixed,common_field,Tit For Tat,3000210000014,2.075,1.825,0.325,0.375,0.1
2,fixed,common_field,Tit For Tat,3000210000016,2.05,1.925,0.3625,0.3875,0.1375
2,fixed,common_field,Tit For Tat,3000210000018,2.0125,1.7625,0.2875,0.3375,0.05
2,fixed,common_field,Tit For Tat,3000210000020,2.175,1.9875,0.3875,0.425,0.1375
2,fixed,common_field,Tit For Tat,3000210000022,2.0,2.0,0.3625,0.3625,0.0875
2,fixed,common_field,Tit For Tat,3000210000024,1.975,1.975,0.3625,0.3625,0.1125
2,fixed,common_field,Tit For Tat,3000210000026,2.1125,1.9875,0.3875,0.4125,0.15
2,fixed,common_field,Tit For Tat,3000210000028,2.1125,1.8625,0.3375,0.3875,0.1
2,fixed,common_field,Tit For Tat,3000210000030,2.0875,1.9,0.3375,0.375,0.075
2,fixed,common_field,Tit For Tat,3000210000032,2.0375,1.975,0.3625,0.375,0.1
2,fixed,common_field,Tit For Tat,3000210000034,2.2,1.8875,0.35,0.4125,0.1
2,fixed,common_field,Tit For Tat,3000210000036,2.1375,1.8875,0.35,0.4,0.1125
2,fixed,common_field,Tit For Tat,3000210000038,2.0,2.0625,0.375,0.3625,0.075
2,fixed,common_field,Always Defect,3000210000200,0.625,3.0,0.525,0.05,0.05
2,fixed,common_field,Always Defect,3000210000202,0.8375,2.5875,0.4125,0.0625,0.0
2,fixed,common_field,Always Defect,3000210000204,0.75,2.6875,0.4375,0.05,0.0125
2,fixed,common_field,Always Defect,3000210000206,0.825,2.575,0.4125,0.0625,0.0125
2,fixed,common_field,Always Defect,3000210000208,0.7625,2.7,0.4375,0.05,0.0
2,fixed,common_field,Always Defect,3000210000210,0.7375,2.6125,0.4125,0.0375,0.0
2,fixed,common_field,Always Defect,3000210000212,0.5625,2.9375,0.4875,0.0125,0.0
2,fixed,common_field,Always Defect,3000210000214,0.775,2.8375,0.4875,0.075,0.0375
2,fixed,common_field,Always Defect,3000210000216,0.7,2.8875,0.4875,0.05,0.0125
2,fixed,common_field,Always Defect,3000210000218,0.8125,2.625,0.4375,0.075,0.05
2,fixed,common_field,Always Defect,3000210000220,0.75,2.6875,0.4375,0.05,0.0125
2,fixed,common_field,Always Defect,3000210000222,0.75,2.75,0.4625,0.0625,0.0375
2,fixed,common_field,Always Defect,3000210000224,0.85,2.725,0.4625,0.0875,0.0375
2,fixed,common_field,Always Defect,3000210000226,0.7,2.5125,0.3875,0.025,0.0125
2,fixed,common_field,Always Defect,3000210000228,0.8,2.55,0.4125,0.0625,0.0375
2,fixed,common_field,Always Defect,3000210000230,0.8125,2.75,0.4625,0.075,0.025
2,fixed,common_field,Always Defect,3000210000232,0.5625,2.875,0.475,0.0125,0.0125
2,fixed,common_field,Always Defect,3000210000234,0.85,2.725,0.475,0.1,0.075
2,fixed,common_field,Always Defect,3000210000236,0.9,2.4625,0.3875,0.075,0.0125
2,fixed,common_field,Always Defect,3000210000238,0.6375,2.6375,0.4125,0.0125,0.0
2,fixed,common_field,Grudger,3000210000400,0.75,2.5625,0.4125,0.05,0.0375
2,fixed,common_field,Grudger,3000210000402,0.8125,2.6875,0.45,0.075,0.0375
2,fixed,common_field,Grudger,3000210000404,0.9125,2.5375,0.4125,0.0875,0.025
2,fixed,common_field,Grudger,3000210000406,0.8625,2.675,0.45,0.0875,0.0375
2,fixed,common_field,Grudger,3000210000408,0.975,2.6,0.4375,0.1125,0.0375
2,fixed,common_field,Grudger,3000210000410,0.8,2.675,0.4375,0.0625,0.0125
2,fixed,common_field,Grudger,3000210000412,0.875,2.5,0.4,0.075,0.025
2,fixed,common_field,Grudger,3000210000414,0.7125,2.775,0.4625,0.05,0.025
2,fixed,common_field,Grudger,3000210000416,0.75,2.625,0.425,0.05,0.025
2,fixed,common_field,Grudger,3000210000418,0.95,2.45,0.4,0.1,0.05
2,fixed,common_field,Grudger,3000210000420,0.6625,2.7875,0.4625,0.0375,0.025
2,fixed,common_field,Grudger,3000210000422,0.65,2.9,0.4875,0.0375,0.0125
2,fixed,common_field,Grudger,3000210000424,0.825,2.5125,0.4,0.0625,0.025
2,fixed,common_field,Grudger,3000210000426,0.6,2.975,0.5,0.025,0.0
2,fixed,common_field,Grudger,3000210000428,0.7125,2.7125,0.45,0.05,0.0375
2,fixed,common_field,Grudger,3000210000430,0.9125,2.5375,0.4125,0.0875,0.025
2,fixed,common_field,Grudger,3000210000432,0.95,2.3875,0.375,0.0875,0.025
2,fixed,common_field,Grudger,3000210000434,0.8,2.55,0.4125,0.0625,0.0375
2,fixed,common_field,Grudger,3000210000436,0.9,2.3375,0.3625,0.075,0.0375
2,fixed,common_field,Grudger,3000210000438,0.7875,2.6625,0.4375,0.0625,0.025
2,fixed,common_field,Joss (0.9),3000210000600,2.0,2.0,0.3625,0.3625,0.0875
2,fixed,common_field,Joss (0.9),3000210000602,1.875,1.75,0.275,0.3,0.05
2,fixed,common_field,Joss (0.9),3000210000604,1.9125,1.975,0.35,0.3375,0.0875
2,fixed,common_field,Joss (0.9),3000210000606,1.875,2.125,0.375,0.325,0.05
2,fixed,common_field,Joss (0.9),3000210000608,1.9,2.025,0.3625,0.3375,0.0875
2,fixed,common_field,Joss (0.9),3000210000610,2.175,1.9875,0.3875,0.425,0.1375
2,fixed,common_field,Joss (0.9),3000210000612,2.0875,1.9625,0.35,0.375,0.0625
2,fixed,common_field,Joss (0.9),3000210000614,2.05,1.8625,0.3375,0.375,0.1125
2,fixed,common_field,Joss (0.9),3000210000616,1.775,2.0875,0.3625,0.3,0.0625
2,fixed,common_field,Joss (0.9),3000210000618,1.75,2.0,0.3375,0.2875,0.0625
2,fixed,common_field,Joss (0.9),3000210000620,1.925,1.925,0.3375,0.3375,0.0875
2,fixed,common_field,Joss (0.9),3000210000622,1.9375,2.0625,0.375,0.35,0.0875
2,fixed,common_field,Joss (0.9),3000210000624,1.7875,1.975,0.3375,0.3,0.075
2,fixed,common_field,Joss (0.9),3000210000626,1.8625,1.9875,0.35,0.325,0.0875
2,fixed,common_field,Joss (0.9),3000210000628,1.9125,2.0375,0.3625,0.3375,0.075
2,fixed,common_field,Joss (0.9),3000210000630,1.975,1.975,0.3625,0.3625,0.1125
2,fixed,common_field,Joss (0.9),3000210000632,1.8125,2.0,0.3625,0.325,0.125
2,fixed,common_field,Joss (0.9),3000210000634,2.0,1.8125,0.3125,0.35,0.0875
2,fixed,common_field,Joss (0.9),3000210000636,1.8125,1.9375,0.3125,0.2875,0.025
2,fixed,common_field,Joss (0.9),3000210000638,1.7375,1.925,0.325,0.2875,0.0875
2,fixed,common_field,Random (0.5),3000210000800,2.5875,1.4625,0.2875,0.5125,0.175
2,fixed,common_field,Random (0.5),3000210000802,2.25,1.75,0.3375,0.4375,0.1625
2,fixed,common_field,Random (0.5),3000210000804,2.65,1.525,0.3,0.525,0.15
2,fixed,common_field,Random (0.5),3000210000806,2.5,1.5,0.3,0.5,0.2
2,fixed,common_field,Random (0.5),3000210000808,2.5,1.625,0.3125,0.4875,0.1375
2,fixed,common_field,Random (0.5),3000210000810,2.4375,1.75,0.3625,0.5,0.2
2,fixed,common_field,Random (0.5),3000210000812,2.7625,1.2625,0.225,0.525,0.1125
2,fixed,common_field,Random (0.5),3000210000814,2.5375,1.4125,0.2375,0.4625,0.075
2,fixed,common_field,Random (0.5),3000210000816,2.6875,1.5,0.3,0.5375,0.1625
2,fixed,common_field,Random (0.5),3000210000818,2.8625,1.175,0.2125,0.55,0.125
2,fixed,common_field,Random (0.5),3000210000820,2.7625,1.3875,0.2625,0.5375,0.125
2,fixed,common_field,Random (0.5),3000210000822,2.725,1.35,0.2625,0.5375,0.1625
2,fixed,common_field,Random (0.5),3000210000824,2.8375,1.4,0.275,0.5625,0.1375
2,fixed,common_field,Random (0.5),3000210000826,2.85,1.2875,0.25,0.5625,0.15
2,fixed,common_field,Random (0.5),3000210000828,2.4125,1.5375,0.2875,0.4625,0.15
2,fixed,common_field,Random (0.5),3000210000830,3.0,1.1875,0.225,0.5875,0.125
2,fixed,common_field,Random (0.5),3000210000832,2.45,1.6375,0.3375,0.5,0.2125
2,fixed,common_field,Random (0.5),3000210000834,2.25,1.75,0.3375,0.4375,0.1625
2,fixed,common_field,Random (0.5),3000210000836,2.875,1.5,0.325,0.6,0.2
2,fixed,common_field,Random (0.5),3000210000838,2.5875,1.525,0.3,0.5125,0.1625
2,fixed,common_field,Tester,3000210001000,2.1,1.975,0.375,0.4,0.125
2,fixed,common_field,Tester,3000210001002,1.9125,1.975,0.3625,0.35,0.125
